Sample	Chromosome	Start_position	End_position	Num_markers	Seg.CN
X2529	22	16136700	29442195	3060	-1.14152896177667
X2529	22	29480300	30374400	282	-0.872143699361139
X2529	22	30374700	45205105	3702	-1.13759023597634
X2529	22	45205466	45729800	145	-0.603372051441772
X2529	22	45734300	50799100	1038	-1.07440008947752
X2554	1	13300	5877300	1255	-0.30457743976245
X2554	1	5879400	12497700	1641	-0.709010880149643
X2554	1	12506800	18890000	1255	-0.543374737491296
X2554	1	18897100	29258600	2639	-0.727890062050746
X2554	1	29258800	31425500	190	-0.519052595015774
X2554	1	31425800	34981900	833	-0.245144063765153
X2554	1	34983800	35419500	111	-0.758361118371456
X2554	1	35419700	45634000	2446	-0.428145233831283
X2554	1	45640300	46565200	239	-0.75326758797223
X2554	1	46568400	46818600	74	-0.866935930549772
X2554	1	46843300	55063400	1252	-1.03727905272877
X2554	1	55069000	102940497	3862	-1.19778258361779
X2554	1	102946900	120763700	2512	-1.09199370337881
X2554	1	120785000	153225459	1943	-0.816516751245353
X2554	1	153225729	156986197	1999	-0.702584193254916
X2554	1	157044172	171185964	2407	-0.843379852603224
X2554	1	171193444	171921905	144	-0.465899763796628
X2554	1	171922027	200857900	2876	-0.919082252608334
X2554	1	200873300	209828000	2178	-0.784273517477974
X2554	1	209828300	227655700	1961	-0.93230937257359
X2554	1	227655900	228425311	337	-0.627267201104484
X2554	1	228449400	248145500	2293	-0.911621152417777
X2554	1	248145578	248858642	138	-0.641642996988589
X2554	2	14400	31868600	3372	-0.739527198701997
X2554	2	31869800	70293600	3394	-0.88865227271161
X2554	2	70297400	97118100	2845	-0.768667414929557
X2554	2	97118300	112573800	1849	-1.18406243697524
X2554	2	112574844	127170349	912	-0.976123473361948
X2554	2	127187314	134870986	984	-1.09585469661739
X2554	2	134872357	216204455	8551	-1.28660332907149
X2554	2	216205200	218621700	416	-1.1013103848544
X2554	2	218622600	218982000	207	-0.716669590823741
X2554	2	218982200	219641827	603	-1.0354715936032
X2554	2	219721700	239082289	2405	-1.23899653673788
X2554	2	239083943	240560700	176	-1.13305760992694
X2554	2	240561300	241253466	400	-1.0321975466584
X2554	3	197900	19534200	2145	-0.81405850262273
X2554	3	19879800	46617400	2721	-1.02421398204287
X2554	3	46625300	48120700	498	-0.904072940656469
X2554	3	48121100	48693200	434	-0.358598289729105
X2554	3	48694100	53849700	2154	-0.824546429548159
X2554	3	53852000	67225500	1122	-1.04347521174068
X2554	3	67360700	122879500	3481	-1.26646853506851
X2554	3	122887059	126015465	579	-1.07444576586067
X2554	3	126016836	130105540	854	-0.87256924582434
X2554	3	130109316	183981854	4677	-1.11861666817312
X2554	3	183982423	197960603	2110	-0.977948171722084
X2554	4	53300	13572700	1987	-0.927273154865515
X2554	4	13575800	41842000	1616	-1.12989323639574
X2554	4	41842700	76351700	2576	-1.00001292573325
X2554	4	76353300	115764485	3230	-1.32677837627572
X2554	4	115921085	119628956	286	-1.03895464073403
X2554	4	120060200	155360400	2289	-1.32877582367625
X2554	4	155362150	185163100	1548	-1.15684984345304
X2554	4	185164106	185463100	99	-1.33990298180192
X2554	4	185470800	190112400	344	-1.04990617733491
X2554	5	140500	9630000	842	-0.619645273327997
X2554	5	10227400	10664700	90	-0.141561432962106
X2554	5	10665100	23527900	541	-0.7252259836363
X2554	5	23976100	46008800	1678	-0.993159661381602
X2554	5	49658700	134970200	6311	-1.67254218667786
X2554	5	134996231	180902600	6346	-1.4895620063331
X2554	6	106100	23166200	1559	-1.62605735756154
X2554	6	23854300	30728200	1570	-0.691054611718475
X2554	6	30730000	34696700	1905	-0.403400365377119
X2554	6	34715900	36385800	452	-0.711898042283736
X2554	6	36387400	42679800	1063	-0.981613317213493
X2554	6	42679900	47478500	1114	-0.681084436515121
X2554	6	47503400	170583923	9970	-1.0783172057011
X2554	7	19700	5624100	989	-0.855924870245586
X2554	7	5641300	30633700	2079	-1.01788463753154
X2554	7	30653600	57091900	2468	-0.901294034017062
X2554	7	57119900	99386500	3619	-1.19729651668821
X2554	7	99386700	124897231	3355	-0.85840813788378
X2554	7	124900938	135283900	1251	-0.766456539805771
X2554	7	135362800	142201706	1014	-0.866879777580921
X2554	7	142208300	151243793	1473	-0.66210202836348
X2554	7	151248380	159117420	817	-0.901325890850377
X2554	8	166700	39988100	3848	-1.03916073136742
X2554	8	39988200	47732100	540	-0.701646163534729
X2554	8	47735300	104013500	3831	-0.92726482012198
X2554	8	104013706	123777177	1203	-0.785699086013163
X2554	8	123778000	124035500	56	-0.972053090030319
X2554	8	124039800	141185450	1127	-0.69902608772734
X2554	8	141188862	143437977	390	-0.506642991578565
X2554	8	143438200	143650400	115	-0.133775304349277
X2554	8	143650500	144698901	728	-0.43375613527718
X2554	8	144700700	145054093	115	-0.672984888861067
X2554	9	12100	36246400	3098	-0.620405194633755
X2554	9	36249400	93452700	2622	-1.13755896548721
X2554	9	93459900	113156026	2261	-1.42397759734422
X2554	9	113156272	127449861	1990	-1.29940229831699
X2554	9	127450524	128983366	886	-1.06873071566579
X2554	9	128984900	131111461	666	-1.27194064098825
X2554	9	131111751	133379032	621	-1.44967245358071
X2554	9	133383800	138233900	1886	-1.24693758076962
X2554	10	84800	43229700	3541	-0.845155869217991
X2554	10	43303100	132404765	10344	-1.09874754510197
X2554	10	132405300	133659600	412	-0.883608902267046
X2554	11	130700	6682200	2162	-1.03167569457183
X2554	11	6682400	55584800	4822	-1.13951596937486
X2554	11	55603700	55651700	11	-2.29366094524066
X2554	11	55665200	63914000	2233	-1.1106287794062
X2554	11	63914300	66491900	1521	-1.02821014144184
X2554	11	66492800	66721100	203	-0.674304100027878
X2554	11	66721200	79422200	2671	-1.04794917710164
X2554	11	79987800	112961556	2695	-1.26290954119651
X2554	11	112961700	134487876	3458	-1.12319522882178
X2554	12	67000	1290100	275	-0.952270051113721
X2554	12	1371900	1953300	117	-0.245138184240385
X2554	12	1955300	47702900	5321	-0.984444460984897
X2554	12	47710800	52749100	1865	-0.875763706552494
X2554	12	52750200	55728400	959	-1.11219397458688
X2554	12	55736600	56269600	386	-0.623769170456867
X2554	12	56270200	57941900	1009	-0.914534445797857
X2554	12	57945700	105167055	4140	-1.07141282405833
X2554	12	105174398	122474140	3327	-0.943494020101877
X2554	12	122477915	123619502	414	-1.36270574462657
X2554	12	123620139	123793800	108	-1.53061295309192
X2554	12	123794200	133234400	1130	-1.28568775393093
X2554	13	19025900	114325000	6376	-1.39120690664338
X2554	14	19096600	27633400	2141	-1.06651565374862
X2554	14	27656400	60483900	2759	-1.3063983865406
X2554	14	60484900	77343700	2627	-1.15413273950349
X2554	14	77346400	91001300	800	-1.27163357584961
X2554	14	91060300	92154400	271	-1.06046024251483
X2554	14	92155300	92688100	59	-0.760985818371652
X2554	14	92688300	104093541	1890	-0.910460999571886
X2554	14	104095661	105837614	574	-0.695357326290869
X2554	14	105838501	106318200	160	-0.549590957864226
X2554	14	106324377	106874947	157	-0.654737200098897
X2554	15	20003700	22185000	115	-0.264728214986286
X2554	15	22195200	23010200	140	0.501711071984009
X2554	15	23011300	31160900	1019	-1.8780112094229
X2554	15	31223400	37938300	684	-1.57947322253176
X2554	15	37941300	40472500	402	-1.15680488457295
X2554	15	40480800	41814800	500	-1.63408959931303
X2554	15	41815300	42162400	261	-1.40131133106333
X2554	15	42162700	57961000	2773	-1.68518874476157
X2554	15	57961300	71901400	2149	-1.40805594246072
X2554	15	71903000	72134800	30	-1.59907656165222
X2554	15	72139700	97971300	3827	-1.13392916737336
X2554	15	98439700	99801200	155	-0.640479437937961
X2554	15	99801500	101976055	373	-1.30811556730434
X2554	16	60500	2531900	1590	-1.08332728473239
X2554	16	2532100	5093500	1056	-1.19112499095932
X2554	16	5095600	19860600	1539	-1.29042005921105
X2554	16	19861800	31890100	3124	-1.1446264433955
X2554	16	31894895	90222400	7188	-1.08773500327741
X2554	17	137700	16843700	4525	-0.628167348127297
X2554	17	16844300	17219013	106	-0.164845348729543
X2554	17	17219300	21184358	1128	-0.595779945822677
X2554	17	21184600	21535600	58	-0.666397323991385
X2554	17	21551300	27754400	178	-0.537992684442579
X2554	17	27754938	28982121	591	-0.422774125910736
X2554	17	29005760	29632500	221	-0.79196638590298
X2554	17	29632700	31042430	333	-1.55390254852184
X2554	17	31045200	31996962	209	-2.42612907427512
X2554	17	31998800	39605829	1677	-1.57808988254278
X2554	17	39606000	39872500	140	-1.0714225501761
X2554	17	39873057	43517500	1816	-1.62306962405498
X2554	17	43520100	44424324	413	-1.23485740493895
X2554	17	44424600	47582800	793	-1.58408038456564
X2554	17	47585600	48121500	239	-0.696550904281682
X2554	17	48137200	49222427	242	-1.39010043321923
X2554	17	49222700	50346170	311	-0.647492503563736
X2554	17	50353671	51297800	457	-0.255037915975632
X2554	17	51490382	56373000	158	-1.77822004372847
X2554	17	56374500	57840003	164	-0.509822238448136
X2554	17	57840800	58526400	282	-1.4854671253826
X2554	17	58526574	62664556	831	-1.71989942304766
X2554	17	62664800	64195100	534	-1.49729236497359
X2554	17	64212667	74305514	1259	-1.68734310990421
X2554	17	74307223	75822400	839	-1.4839753287706
X2554	17	75822747	76313063	338	-0.999809033054731
X2554	17	76313810	81194200	1334	-1.56906358051619
X2554	18	47400	2772400	256	-1.10171209948903
X2554	18	2775800	3874400	165	-1.02699770162238
X2554	18	3874600	14101749	1009	-0.755083576733392
X2554	18	14101900	27024138	883	-1.02744532240171
X2554	18	27048500	77437000	3246	-1.25340084970914
X2554	19	107600	3526300	1441	-1.29437605391888
X2554	19	3526400	4237100	390	-0.906203452603799
X2554	19	4247000	5047700	330	-1.15630984030802
X2554	19	5070800	7458700	815	-1.3802717953807
X2554	19	7459800	8951000	805	-1.17916329822085
X2554	19	8951400	9774700	303	-0.945707364736856
X2554	19	9811000	11597649	1034	-0.701982778187116
X2554	19	11614300	12647672	383	-0.939520339182133
X2554	19	12648200	15123562	1076	-0.694517812726457
X2554	19	15125121	16503400	531	-0.592695987132419
X2554	19	16506835	16977500	194	-0.422574646569321
X2554	19	16980558	17807939	488	-0.714475403774968
X2554	19	17808300	19627200	879	-0.272727639316316
X2554	19	19627400	24163358	898	-1.05788203470457
X2554	19	27750134	33302453	452	1.32192809488736
X2554	19	33379200	33411822	13	-0.71940901141321
X2554	19	33413800	36195000	1033	-0.965837190017142
X2554	19	36195201	37889456	419	-1.31691306834464
X2554	19	37889900	40015349	1055	-1.07727206256276
X2554	19	40015600	40084800	42	-1.24399644148803
X2554	19	40089313	41274200	588	-0.88850097480166
X2554	19	41276103	41348500	38	-1.10666934395794
X2554	19	41352697	51824531	4902	-1.38238355642684
X2554	19	51824858	53720937	782	-1.57389127683395
X2554	19	53721200	58087500	2188	-1.36285334404481
X2554	19	58088616	58582769	236	-1.33033551791622
X2554	20	87600	18569508	1978	-0.959259110037946
X2554	20	18593800	25686400	659	-0.596429066013118
X2554	20	25752700	32788800	502	-0.951438623181762
X2554	20	32789020	35314912	758	-0.664385484018303
X2554	20	35315000	45775662	1827	-0.905924514036158
X2554	20	45777200	46350970	305	-0.570832615894034
X2554	20	46352100	62143800	1725	-1.01289155941614
X2554	20	62158583	62809800	273	-0.666825083035764
X2554	20	62810445	62964400	119	-0.878524504165697
X2554	21	9548800	41452925	2183	-1.31194366536074
X2554	21	41458450	46191874	1167	-1.12200930645033
X2554	21	46194529	46216400	22	-0.900740741156507
X2554	21	46219400	46680900	258	-1.18630227779596
X2554	22	16136700	16690700	59	-1.55892409201131
X2554	22	16692000	19515000	610	-1.1204994260124
X2554	22	19516600	20317600	252	-0.832179856653839
X2554	22	20317800	25459700	1499	-1.08207428071928
X2554	22	25565200	50143400	5211	-1.57041010612199
X2554	22	50144100	50776000	469	-1.39738999592224
X2554	22	50776695	50799058	10	-1.529507079875
X2556	1	13200	1314400	339	-0.61181733254348
X2556	1	1314500	6602300	1331	-0.684062632789648
X2556	1	6602700	39639700	7491	-0.761681953529569
X2556	1	39659200	39672000	13	-1.54303673633233
X2556	1	39682500	54653400	2934	-0.746855283638014
X2556	1	54653800	103718200	3879	-0.708121892667627
X2556	1	103754500	196747411	11224	-0.568770388536405
X2556	1	196779200	196831912	11	-1.37207603688311
X2556	1	196857784	248858642	7169	-0.544551844357778
X2556	2	14400	113957400	11455	-0.777597865525837
X2556	2	114260183	131190659	1246	-1.02160566315893
X2556	2	131194100	241253500	12456	-1.03163369519886
X2556	3	197900	15004500	1730	-1.38333537684292
X2556	3	15013400	119034695	9763	-1.00855403930762
X2556	3	119105100	124735300	1117	-0.85707017710488
X2556	3	124737577	197960603	7528	-0.394097914457944
X2556	4	23100	87600	14	-1.58697223347549
X2556	4	124600	444000	77	-0.388282534073936
X2556	4	444400	15002700	2005	-0.180858393943869
X2556	4	15003100	38060700	988	-0.36411850745489
X2556	4	38090000	39510500	220	-0.786344873211439
X2556	4	39510800	158130900	8108	-1.06879413451498
X2556	4	158155674	190107300	1668	-1.36011932069649
X2556	5	140300	50402200	3058	-0.733330721162505
X2556	5	50403300	180902600	12168	-1.19013031684768
X2556	6	106000	77761600	9548	-1.05380417241324
X2556	6	77829000	130053000	3505	-1.3499271489677
X2556	6	130055128	158760853	2760	-1.38280232825398
X2556	6	158762100	163315000	589	-1.36353030274036
X2556	6	163315200	170640300	596	-1.81971403099384
X2556	7	19700	57350400	5422	-1.39304084256484
X2556	7	57413700	100893800	4372	-0.872776979421966
X2556	7	100894167	100981700	49	-0.964529470691242
X2556	7	100990546	159117420	6792	-0.834711513503328
X2556	8	202700	26291900	2311	-1.85965016946642
X2556	8	26293300	33503700	781	-1.38524634679456
X2556	8	33504000	98774700	4155	-1.03762951299421
X2556	8	98883900	129483986	1971	-0.764148705291715
X2556	8	129728937	130836569	90	-1.01963936045602
X2556	8	130847356	145054235	2185	-0.716886543598793
X2556	9	12200	42972700	3416	-1.02860307933586
X2556	9	43109900	126833700	6122	-1.41628560141967
X2556	9	126962200	138046873	4244	-1.42392147584902
X2556	9	138047100	138220927	65	-1.24565093003187
X2556	10	84800	32347000	2855	-1.42851254696565
X2556	10	32378500	46123300	823	-1.05446645155572
X2556	10	46125800	46358800	51	-0.806282634091871
X2556	10	46370900	50344100	616	-0.976940130582346
X2556	10	50625000	133659662	9556	-0.777105088588887
X2556	11	87000	43335900	5497	-1.37850027764428
X2556	11	43336200	124570914	12922	-1.43455312869351
X2556	11	124571200	134487900	1217	-1.37027177896743
X2556	12	67000	9437700	2350	-0.443523269704622
X2556	12	9438100	9574900	13	-1.23344754398955
X2556	12	9595300	34166400	2317	-0.469536175438624
X2556	12	34166900	133219447	14010	-0.798733725365197
X2556	12	133219598	133234600	13	-0.737252025112741
X2556	13	19026100	114325300	6034	-1.37764084346155
X2556	14	19096700	106875057	11186	-1.07814569962617
X2556	15	20003700	79458000	9584	-1.45425584853288
X2556	15	79458300	84692500	734	-0.789832178799251
X2556	15	84715900	84982300	97	-1.95766573156378
X2556	15	85064300	101976055	1832	-0.770430177537411
X2556	16	60600	3691100	2217	-1.41766477671286
X2556	16	3727600	3850800	57	-2.78341003117105
X2556	16	3879900	32254800	5163	-1.48400131930018
X2556	16	32405100	34013700	124	-0.958090625563536
X2556	16	34014000	68682549	3282	-1.42717980832255
X2556	16	68684464	69424600	198	-2.02783805232835
X2556	16	69424876	72960182	976	-1.4562057854759
X2556	16	73092851	90076000	2545	-1.06307378042634
X2556	16	90093818	90222400	19	-1.14186906336421
X2556	17	72700	21288000	5886	-0.887457504382351
X2556	17	21291194	22204047	63	-0.810227484970428
X2556	17	22204500	30083096	1038	-0.854606918890863
X2556	17	30087100	66688147	8785	-1.47357645327752
X2556	17	66688447	81194195	3481	-1.05984446626167
X2556	18	47600	77437000	5256	-1.04692110765474
X2556	19	107600	2813300	1299	-1.404102172195
X2556	19	2823200	17993623	6868	-1.53443978007816
X2556	19	17998100	19663600	870	-1.46045589633442
X2556	19	19668989	29527400	825	-1.70508171341028
X2556	19	29528426	29715100	27	-1.35988957599316
X2556	19	29715499	30038080	42	1.27909402706372
X2556	19	30443478	30549400	17	0.500365252284942
X2556	19	30557325	32581300	69	-0.0289717341079267
X2556	19	32582007	33225600	254	0.599598856756918
X2556	19	33301318	34645900	202	-1.16378911547555
X2556	19	34678800	35005745	69	0.0457055408610023
X2556	19	35006090	35153952	105	-1.13853293258902
X2556	19	35155500	36393700	726	0.513356370138771
X2556	19	36394165	38744300	887	0.80645762042707
X2556	19	38790600	40810450	1048	1.13848017520404
X2556	19	40818841	53603332	6012	-1.56710039244199
X2556	19	53603657	53788578	102	-1.08501439008003
X2556	19	53794220	54219979	241	-1.61308088345919
X2556	19	54221108	58582800	2201	-1.5125015571804
X2556	20	87600	62964416	8144	-0.709927595211555
X2556	21	9548900	46680900	3538	-1.39854085003153
X2556	22	16136700	50799058	8255	-1.38628356179752
X2577	1	13300	21695100	4652	-0.946033800162573
X2577	1	21701500	22323400	190	-0.679904308243666
X2577	1	22490000	43340200	4254	-0.977482140940975
X2577	1	43340500	43898400	253	-0.723842307073372
X2577	1	43899100	46669600	754	-0.939748613871408
X2577	1	46671800	149977358	7643	-1.01377956014122
X2577	1	150067900	151986300	790	-0.900245003536016
X2577	1	152018600	153298331	273	-1.23687412283715
X2577	1	153299048	248858600	13309	-0.98831919544896
X2577	2	14400	65377700	5755	-0.76458323207827
X2577	2	65431900	241195961	18089	-0.835917122971862
X2577	2	241199200	241253500	61	-0.850128194935405
X2577	3	197900	46988900	4633	-1.23056593181202
X2577	3	46989300	58408900	3375	-1.11636465540211
X2577	3	58409800	60912900	106	-1.23584715594011
X2577	3	61562300	66038200	322	-0.521852089115626
X2577	3	66304400	93874400	720	-0.925895910943897
X2577	3	93877000	93928800	10	-0.474444805615274
X2577	3	93973700	128862158	3560	-0.641453952168848
X2577	3	128865281	197960581	6504	-0.557253876823395
X2577	4	53400	190112500	12433	-1.07511255885354
X2577	5	140500	53067100	3043	-1.04316585999111
X2577	5	53072000	88197900	2475	-1.30196288466722
X2577	5	88199200	180902359	8867	-1.07342398457535
X2577	6	106100	10430300	723	-0.902181985809305
X2577	6	10509300	36728700	4555	-0.815538733229951
X2577	6	36730500	57938200	3003	-0.88848652413399
X2577	6	57938700	89754000	1735	-1.0634422013626
X2577	6	89756200	102068500	449	-0.836749917676691
X2577	6	104017900	104784527	20	-0.0171468708585016
X2577	6	104785173	107897597	253	-0.293832858587855
X2577	6	107901595	110180682	357	0.200522078364308
X2577	6	110193043	170640300	5174	-1.06739407606593
X2577	7	19700	7419700	1310	-0.933281632791303
X2577	7	7420000	65718100	4098	-1.08232264836804
X2577	7	65718500	140569800	7807	-1.01576950391508
X2577	7	140573800	148434650	863	-1.16715491181284
X2577	7	148445883	159117420	1570	-0.977726478116959
X2577	8	166200	46842200	3884	-1.3396923189285
X2577	8	46842500	145053900	7000	-0.757465800929632
X2577	9	12200	4844700	366	-1.06871877078802
X2577	9	4849400	5090500	35	-0.885476040280372
X2577	9	5090700	66917900	2861	-0.982122878696381
X2577	9	66918300	86353200	1255	-0.842519132715419
X2577	9	86945800	138233900	8488	-1.11507256039573
X2577	10	85500	73654300	5858	-1.00329969492932
X2577	10	73655800	74224500	215	-0.677561043266008
X2577	10	74314700	133659662	6894	-1.00813303299406
X2577	11	87000	1007900	538	-1.05353139847441
X2577	11	1008200	1094000	94	-1.18405652867952
X2577	11	1099900	9170100	2012	-1.16001262112127
X2577	11	9170700	64807400	6510	-1.00946503846141
X2577	11	64807800	65613300	550	-0.617063374965138
X2577	11	65613700	117219842	6164	-0.984428710352083
X2577	11	117223304	118592900	484	-1.38212055516578
X2577	11	118593700	134487900	2290	-1.03606606314121
X2577	12	66900	55992000	8033	-1.08444967336926
X2577	12	55992600	56568900	388	-0.722377387471923
X2577	12	56570000	133234400	8954	-1.04152208387779
X2577	13	19026200	23340900	387	-1.10159621553089
X2577	13	23341100	72775200	2985	-1.18965320485722
X2577	13	72776100	114325200	2304	-1.03552517796926
X2577	14	19096600	106875000	10479	-1.03669605940852
X2577	15	20008400	35373500	1752	-1.10760054330421
X2577	15	35373700	55185500	3278	-1.37665703851848
X2577	15	55191100	101922400	6355	-1.05735871144348
X2577	16	60600	4817800	2422	-0.954881840131098
X2577	16	4821500	57110901	5917	-1.03696718207337
X2577	16	57111000	57172400	36	-1.02836336676485
X2577	16	57172900	57603556	142	-0.741022666926651
X2577	16	57650229	90171600	4967	-1.01718547474143
X2577	17	137600	7482400	2316	-0.983387230213861
X2577	17	7482700	8911600	868	-1.37093394994791
X2577	17	9022400	39924300	5422	-0.996059892641551
X2577	17	39941421	40416500	252	-0.671155778670828
X2577	17	40416800	40797000	121	-0.983613719220094
X2577	17	40797385	41624100	377	-1.18402172947788
X2577	17	41626600	81194254	8489	-0.957592719816335
X2577	18	47600	77437061	4997	-0.987396402147992
X2577	19	107600	572600	105	-1.13299908798557
X2577	19	577900	19806900	8254	-0.954519924857634
X2577	19	19807200	58582800	11880	-1.0128305881493
X2577	20	87600	62259800	7306	-0.996827870670282
X2577	20	62260100	62642033	180	-0.719865263502461
X2577	20	62642288	62964416	168	-0.949695012059503
X2577	21	9548900	46680900	3314	-1.02097405244292
X2577	22	16136700	50216901	7237	-0.980846000573373
X2577	22	50216968	50283100	105	-1.25486546694102
X2577	22	50283327	50798936	323	-0.97281199484788
X2587	1	13200	935900	41	-1.09009006798953
X2587	1	938900	12192600	2658	-0.873628187942135
X2587	1	12193000	54616200	8666	-0.978613158707308
X2587	1	54619800	104073500	3708	-1.06898856712526
X2587	1	105434400	114097900	1447	-0.884223314860004
X2587	1	114099000	248739879	16657	-0.968210453166288
X2587	1	248773447	248858600	35	-0.720864556772179
X2587	2	14300	3042500	186	-0.95904259285362
X2587	2	3189200	27465600	2416	-0.857043977359085
X2587	2	27465700	101452410	7381	-0.936288048121758
X2587	2	101466931	126899632	1803	-1.0739147262181
X2587	2	126899800	131836479	851	-0.883488242053973
X2587	2	132037800	157416200	1418	-1.06805462314568
X2587	2	157418322	174123066	2000	-0.94787879455225
X2587	2	174123524	237973700	7910	-1.03685817469144
X2587	2	237988000	241253600	777	-0.88388905260864
X2587	3	197900	30857300	2493	-0.995543202254432
X2587	3	30861800	53891900	4941	-1.23952022066185
X2587	3	54047900	69028200	1102	-1.00312403891032
X2587	3	69030000	88318800	556	-1.2133776927858
X2587	3	88319100	121717100	2444	-0.814147409768234
X2587	3	121717200	121789983	18	-0.909124140175057
X2587	3	121797218	134176200	2279	-1.07921522193602
X2587	3	134177900	165773592	2531	-0.84491211334588
X2587	3	165777612	197960581	3752	-0.724804915369301
X2587	4	23100	625700	119	-1.30189545081558
X2587	4	626000	8619500	1566	-1.05060176929936
X2587	4	8846300	38828600	1201	-1.2210422939417
X2587	4	38829100	83594800	3419	-0.987333579097343
X2587	4	83596800	190112500	6149	-1.22880892268552
X2587	5	140300	1879400	539	-0.831852064922542
X2587	5	1879600	67094200	3548	-1.01242241540475
X2587	5	67095500	100379563	2264	-1.21212045705007
X2587	5	100379800	149009267	4473	-1.05323990631839
X2587	5	149010400	180902600	3960	-0.849342393802184
X2587	6	152900	4070000	305	-1.36097565857186
X2587	6	4073300	16328100	902	-0.933724886889013
X2587	6	16739600	31139900	1970	-1.09759282697747
X2587	6	31142700	75465500	6018	-1.01457563730676
X2587	6	75602600	110893347	2242	-0.920088137177422
X2587	6	110893600	123438098	899	-1.08188338403067
X2587	6	123438900	155422879	2747	-1.21478419436794
X2587	6	155428941	169237816	1283	-1.17369441919693
X2587	6	169238000	170640200	150	-1.20662707062708
X2587	7	19700	4907500	774	-1.07690669596482
X2587	7	4909700	95372200	7087	-1.20991349235824
X2587	7	95372400	159117420	7867	-1.03422167491884
X2587	8	166700	37598500	2906	-1.3272588214833
X2587	8	37696200	53795600	1342	-0.929715059466947
X2587	8	53795900	132911373	5371	-0.748506093103013
X2587	8	132911700	144995060	1885	-0.819762333325891
X2587	8	144995378	145054093	12	-1.03174362322789
X2587	9	12200	6506100	585	-1.03167172571813
X2587	9	6533100	68465300	2715	-1.18159999133858
X2587	9	68466100	124008200	5445	-1.04196013605381
X2587	9	124012400	129322400	1507	-0.906320044062948
X2587	9	129380300	138220964	2880	-1.03341337258317
X2587	10	84800	17126900	1420	-1.17437027321688
X2587	10	17127700	104364760	9174	-0.931262843879529
X2587	10	104365800	131935000	2420	-1.07637658099644
X2587	10	131940100	133659662	537	-0.785507507284999
X2587	11	134700	4339000	1411	-0.997114858519631
X2587	11	4367500	44236500	4002	-1.0599008281368
X2587	11	44244300	61325800	2428	-0.956795736876648
X2587	11	61326700	70111900	3550	-0.797132982031888
X2587	11	70116400	134487900	7805	-0.955173379246683
X2587	12	67000	1083200	240	-0.982570939561397
X2587	12	1083400	28830200	3629	-1.20569975625988
X2587	12	29270300	57941900	5432	-1.0286981085977
X2587	12	57945800	109568707	4252	-1.19649955359066
X2587	12	109569859	120094365	1673	-0.96048550819013
X2587	12	120096400	133234500	2398	-0.855939832599825
X2587	13	19025900	103250522	4901	-0.966631924021688
X2587	13	105466200	114298900	933	-0.835676610091041
X2587	13	114299007	114325300	13	-0.871584891568198
X2587	14	19096600	39431700	2953	-1.0374300384141
X2587	14	39432000	61327300	1704	-0.921961565737967
X2587	14	61391400	63735900	144	-1.00161657597982
X2587	14	63762100	90043100	2850	-1.17639138917941
X2587	14	90043300	104093311	2221	-1.03145730951496
X2587	14	104093496	105601258	514	-0.862892040811958
X2587	14	105601621	106874947	383	-1.15232667852559
X2587	15	20008400	42001200	2863	-1.08787957018757
X2587	15	42001400	56704200	2437	-1.19286178255954
X2587	15	56707000	60592500	409	-1.03591369688835
X2587	15	60592900	83107600	3979	-0.920591076200667
X2587	15	83107900	101977800	1987	-1.11132298604273
X2587	16	60700	2519500	1562	-0.840426707144167
X2587	16	2519900	29780100	4411	-0.987969845716575
X2587	16	29780400	31563612	1076	-0.894860473879235
X2587	16	31563989	68078900	3118	-1.18975004594651
X2587	16	68085700	89904300	3396	-1.30661477890336
X2587	16	89904800	90171400	122	-1.22363266246784
X2587	17	72700	2061800	473	-1.06814091552048
X2587	17	2065000	31988214	6448	-1.13855867826559
X2587	17	31988500	42345800	2991	-1.01523188884475
X2587	17	42346500	46287100	1580	-0.753134732750826
X2587	17	46297355	73285300	4521	-0.813817050778924
X2587	17	73285732	81194165	2711	-0.732156685905617
X2587	18	47500	218800	39	-1.09691956151484
X2587	18	223500	11868700	895	-1.29088607813013
X2587	18	11872300	77437000	4127	-1.01348857826877
X2587	19	107600	2790700	1151	-1.02432482754353
X2587	19	2794900	8856000	2309	-1.07654817671227
X2587	19	8856300	9764900	423	-1.30561370660451
X2587	19	9774700	14388878	2066	-1.07182338172064
X2587	19	14390789	19768734	2462	-0.93177002025707
X2587	19	19786615	28523606	771	-1.32862286649499
X2587	19	28790700	51873000	8304	-0.972518602679071
X2587	19	51873100	53603585	693	-1.1346996258086
X2587	19	53617000	58582769	2425	-0.972040790557666
X2587	20	87600	428500	66	-0.885802321364006
X2587	20	428600	43459400	4969	-0.980893820053191
X2587	20	43460000	62964416	2981	-0.792041848499243
X2587	21	9548900	43687681	2492	-0.949149548646579
X2587	21	43687994	46275306	792	-0.806941788829955
X2587	21	46275503	46680900	203	-0.847611552911072
X2587	22	16136900	16856000	55	-1.15299117480581
X2587	22	16857904	18985940	378	-1.04247931036012
X2587	22	18987945	21975600	1020	-0.836766738954932
X2587	22	22031005	30922600	1926	-0.984281713245318
X2587	22	30924900	36763158	888	-1.29248621384388
X2587	22	36763775	44737016	2286	-1.14072370366136
X2587	22	44737341	50799200	1136	-1.2003236968517
X2593	1	13300	6602700	1471	-0.884270611065052
X2593	1	6613900	109161739	13314	-0.979658269742814
X2593	1	109162100	147928400	2441	-0.915328167874377
X2593	1	147928729	156338100	2687	-1.03328574355211
