Unique Name	Descriptor	Wide Peak Limits	Peak Limits	Region Limits	q values	Residual q values after removing segments shared with higher peaks	Broad or Focal	Amplitude Threshold	X1032	X103	X1040	X106	X1097	X1098	X1172	X1177	X1192	X1196	X119	X120	X1230	X1237	X1265	X1269	X1283	X128	X1326	X1341	X1364	X137	X1410	X1419	X1471	X1499	X1530	X1548	X1552	X1568	X1580	X1582	X1593	X1605	X1634	X1652	X1677	X1689	X1718	X1751	X1851	X1922	X1928	X1979	X2090	X2120	X2152	X2176	X2212	X2316	X2354	X2357	X2360	X2362	X2374	X23	X2401	X2412	X2415	X2429	X2438	X2443	X2503	X2529	X2554	X2556	X2577	X2587	X2593	X2638	X2648	X2665	X2700	X2704	X2716	X2763	X2773	X2797	X2816	X2825	X2890	X2902	X2949	X2991	X2998	X300	X301	X3056	X3059	X3080	X3107	X3144	X3151	X3225	X3238	X3297	X3349	X3391	X342	X356	X429	X451	X472	X544	X592	X603	X655	X736	X80	X860	X88	X935	X93	X94	X970	X987	X991	
Deletion Peak 40	17q12   	chr17:36196701-36437599(probes 189959:189961)    	chr17:36211301-36437599(probes 189960:189961)    	chr17:36106292-36499099(probes 189953:189974)    	5.5459e-12	 1.5826e-07		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	1	0	0	0	0	1	1	1	1	0	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	1	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	1	1	0	1	0	1	1	0	0	1	1	1	1	0	0	1	1	1	1	0	1	0	0	1	0	1	1	1	0	0	0	0	1	0	1	0	1	1	1	1	1	0	0	1	1	1	0	0	
Deletion Peak 41	17q21.31	chr17:45475001-45601299(probes 191092:191103)    	chr17:45487801-45530042(probes 191097:191098)    	chr17:45475001-45602399(probes 191092:191106)    	1.0881e-15	 3.0017e-12		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	1	0	0	1	0	1	1	1	1	0	0	0	0	1	1	1	0	0	1	0	1	1	1	1	1	0	1	0	1	1	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	1	1	1	1	0	1	0	0	0	0	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	0	0	1	1	1	1	1	0	
Deletion Peak 42	17q21.31	chr17:46218978-46548561(probes 191159:191195)    	chr17:46285771-46357388(probes 191173:191177)    	chr17:46094701-46713799(probes 191155:191201)    	7.9193e-13	 1.8911e-06		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	1	0	0	1	0	1	0	0	1	0	0	1	0	1	1	1	0	1	1	0	1	1	1	1	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	1	1	0	0	1	0	0	1	0	0	0	1	1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	1	1	0	0	0	0	1	1	1	1	0	
Deletion Peak 43	18q23   	chr18:58602197-80373285(probes 198012:199615)    	chr18:79950701-80094352(probes 199572:199589)    	chr18:75427381-80373285(probes 199344:199615)    	0.0067155	  0.0067155		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	1	1	0	1	1	1	0	0	1	0	0	0	1	0	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	1	0	1	1	0	0	1	1	0	1	0	1	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	0	1	1	1	1	0	0	1	1	1	0	0	
Deletion Peak 44	19p13.3 	chr19:1-3141132(probes 199616:199959)               	chr19:386944-563999(probes 199648:199669)            	chr19:1-8279949(probes 199616:200496)               	1.5651e-13	 2.0449e-13		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	0	0	1	1	1	0	1	0	1	1	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	0	0	0	1	1	1	0	1	0	1	1	0	0	1	0	1	1	1	0	0	1	0	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	0	1	1	1	0	1	0	1	1	0	1	0	0	0	1	1	1	0	
Deletion Peak 45	19p12   	chr19:20424782-20630976(probes 202176:202196)    	chr19:20497201-20630976(probes 202187:202196)    	chr19:20552391-20565425(probes 202192:202193)    	0.029176	   0.065374		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	1	0	0	
Deletion Peak 46	19q13.42	chr19:54736146-54788199(probes 205673:205703)    	chr19:54767033-54788199(probes 205690:205703)    	chr19:54747549-54836291(probes 205683:205712)    	3.1896e-10	 3.0404e-09		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	1	1	0	0	1	1	0	1	0	0	1	1	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	1	0	1	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	
Deletion Peak 47	19q13.43	chr19:56588330-58617616(probes 205958:206242)    	chr19:58558401-58617616(probes 206238:206242)    	chr19:57912301-58617616(probes 206124:206242)    	0.037738	    0.14202		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	1	0	0	1	1	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	0	
Deletion Peak 48	20p13   	chr20:1541776-1630299(probes 206408:206423)        	chr20:1588601-1630299(probes 206417:206423)        	chr20:1619801-1625149(probes 206421:206422)        	0.0050214	  0.0050214		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
Deletion Peak 49	21p11.2 	chr21:6456901-9026799(probes 211283:211287)        	chr21:6456901-9026799(probes 211283:211287)        	chr21:1-9279069(probes 211277:211301)              	5.2583e-10	  5.106e-10		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	1	0	0	1	0	0	0	0	1	1	1	0	1	1	0	0	1	1	0	1	0	1	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	0	0	1	0	1	0	1	
Deletion Peak 50	21q11.2 	chr21:10603501-13406609(probes 211445:211462)    	chr21:10716838-13373099(probes 211451:211458)    	chr21:10718346-13406609(probes 211452:211462)    	0.068727	   0.066109		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	
Deletion Peak 51	21q22.3 	chr21:44451413-44771599(probes 213735:213786)    	chr21:44601763-44637661(probes 213766:213768)    	chr21:44391236-44793688(probes 213723:213789)    	0.013144	   0.013368		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	1	1	1	1	0	0	0	1	1	0	0	1	0	1	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	1	0	1	0	1	
Deletion Peak 52	22q11.21	chr22:18370619-18544658(probes 214700:214706)    	chr22:18373601-18544658(probes 214701:214706)    	chr22:18191201-19006963(probes 214698:214722)    	2.2885e-06	 9.6758e-05		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	1	0	0	0	1	1	1	1	1	0	0	1	1	1	1	0	1	1	0	1	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	1	0	0	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	0	1	0	0	1	1	0	0	0	1	0	0	1	1	1	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	1	1	0	0	0	0	
Deletion Peak 53	22q13.33	chr22:50522741-50818468(probes 218044:218102)    	chr22:50580601-50596399(probes 218059:218060)    	chr22:40519601-50818468(probes 217067:218102)    	1.4542e-13	 1.9168e-12		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	0	0	1	0	1	0	1	1	1	0	1	1	0	1	0	0	1	0	1	1	1	0	0	1	1	1	0	1	0	1	1	0	1	1	1	0	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	0	0	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	0	
Deletion Peak 54	Xq22.3  	chrX:80801787-156040895(probes 224232:230389)    	chrX:106883405-106942227(probes 226166:226170)  	chrX:106903013-106932423(probes 226168:226169)  	0.2522	    0.25121		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	0	0	0	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	0	0	0	1	0	1	1	0	1	0	0	0	1	1	0	1	1	1	1	1	0	1	1	1	1	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	0	1	0	1	0	0	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	1	0	1	
Amplification Peak  1 - CN values	1p36.33 	chr1:865701-2619693(probes 34:277)                   	chr1:1281301-1358299(probes 97:108)                 	chr1:183801-6854957(probes 17:503)                   	0.00078544	 0.00078544		Actual Copy Change Given	0.73535	0.026286	0.29964	-0.197	-0.47722	0.69781	1.242	0.067952	0.22001	-0.88114	0.55027	-0.42031	0.13375	-0.55484	-0.75646	0.96951	0.10304	0.1818	-0.68215	-0.46766	-0.27921	-0.40526	-0.5864	-0.76884	-0.010471	0.083381	0.34184	0.095847	-0.43075	2.3921	0.015201	0.58178	-0.13198	0.65264	-0.27095	0.0076948	-0.088444	0.86663	0.48457	0.63365	0.91086	0.49997	-0.64661	0.32939	0.28743	0.57361	-0.36194	-0.26181	1.284	-0.090619	0.52055	0.096532	-0.78045	0.15241	0.14129	0.028204	1.6144	0.71327	-0.45451	-0.31057	0.055966	0.67394	-0.16426	0.56332	1.2574	0.53074	0.14705	0.10699	0.11654	1.5299	0.63536	0.47573	0.025866	0.10102	1.1426	0.34356	0.082992	0.52837	-0.17685	-0.4429	0.74807	0.26538	0.055658	-0.27268	-0.59868	0.061391	0.22802	0.5432	-0.2854	0.28664	0.63581	0.12915	-0.13314	-0.53843	0.087494	0.53044	0.67048	-0.11069	0.01483	0.086709	0.75635	-0.60345	0.054817	0.19845	0.19072	0.44385	0.26342	-0.087924	-0.42273	0.1928	0.30416	-0.067752	-0.66058	-0.62511	-0.79699	-0.22706	-0.61639	
Amplification Peak  2 - CN values	1q21.3  	chr1:150249559-151697820(probes 10549:10735)    	chr1:150757895-150853399(probes 10619:10628)    	chr1:121568801-153003018(probes 9927:10926)     	9.1178e-09	 1.4423e-07		Actual Copy Change Given	0.22303	0.01758	0.16032	0.16218	1.8953	2.3184	0.093114	0.91975	1.2669	1.8563	1.075	0.27692	0.62637	0.0081205	1.8702	0.25285	0	0.28073	-0.0030851	-0.26659	1.1449	0.4526	1.9822	0.60928	0.082729	0.02334	-0.51636	0.021825	0.59155	0.68495	0.015857	0.17324	0.29465	1.2762	0.035181	0.30186	0.026176	0.39686	0.14095	1.1699	1.9124	0.8681	0.065025	2.4874	2.4911	0.57361	0.017458	0.012502	2.1886	0.13378	1.2782	0.26179	0.056665	-0.095407	0.38799	0.15217	0.58519	0.011855	0.32574	0.33215	0.58857	0.34501	1.0731	0.93344	0.30971	0.8205	0.21692	0.15971	-0.10466	0.57597	1.2748	0.49444	0.0202	0.24261	0.5963	-0.19617	0.54462	0.64548	-0.0053045	0.40776	-0.021536	0.72157	0.1161	0.13725	0.03237	0.072591	0.73551	0.047223	-0.12517	0.76578	2.8383	-0.085639	0.86694	0.030838	0.55527	-0.036718	-0.042533	0.23478	0.017546	0.15908	0.75844	0.15606	0.53118	0.081172	0.090542	0.11454	0.031861	0.56202	0.21201	0.51306	-0.027956	1.4123	0.022833	0.41297	0.057913	0.90622	0.84407	
Amplification Peak  3 - CN values	1q44    	chr1:219600734-248956422(probes 16583:19238)    	chr1:248681659-248853899(probes 19204:19217)    	chr1:226642201-248956422(probes 17214:19238)    	0.0047384	    0.15324		Actual Copy Change Given	0.52055	0.007677	0.55753	0.11349	0.29812	0.24433	0.11817	0.88365	1.1267	0.93173	0.9717	1.0633	0.084954	0.019434	0.75781	0.3093	-0.4719	0.61308	0.0056035	-0.20961	1.1281	1.8928	-0.080516	0.61712	0.04044	1.5664	0.20752	-0.96613	0.51353	-0.27656	0.60452	-0.78333	0.066204	0.91398	-0.23761	0.38036	0.026176	0.12556	0.23759	-0.055598	-0.059515	1.6147	0.13601	0.92943	-0.023678	0.52686	0.97795	0.13407	1.413	-0.28275	0.70137	0.83121	0.030143	0.49072	0.46581	-0.10966	0.42892	-0.33066	0.066112	0.74694	0.032129	0.36533	0.28446	0.42606	0.38684	0.8205	0.00069989	0.2507	0.32017	1.2277	0.74723	-0.019639	0.08788	0.13968	-0.57881	0.15451	0.44768	0.68397	0.060835	0.62834	0.02792	0.25544	0.03672	0.072314	0.31226	0.02102	1.1043	-0.17418	0.12024	-0.63659	-0.4815	0.096888	0.31511	0.026085	-0.2649	0.091088	-0.48703	0.72797	0.017649	0.32681	0.03623	0.1484	0.32226	0.29742	-0.022952	0.54994	0.55869	-0.27323	1.1112	0.00041675	0.018962	0.37444	0.11052	0.063691	-0.82729	1.1194	0.8666	
Amplification Peak  4 - CN values	2q14.1  	chr2:113193601-113406699(probes 27344:27352)    	chr2:113201511-113406405(probes 27345:27351)    	chr2:113127601-113456631(probes 27332:27361)    	0.021787	   0.049628		Actual Copy Change Given	0.28616	-0.78076	0	-0.018952	-0.0094505	0.19176	0.78583	0.021838	1.0763	0.020412	0.28058	0.11526	0.10402	0.017604	-0.0083504	0.23973	0.95802	0.027785	0.024824	0.85099	0.28532	0.12272	0.71109	0.78406	0.076105	-0.018939	0.044411	0.024645	0.43674	0.039545	0.0087319	0.013084	0.47672	0.36715	0.010694	0.0023496	-0.0009145	0.04958	-0.030919	0.21223	-0.050435	1.513	0.0035409	1.2356	0.2587	0.45419	-0.42847	0.022063	1.4491	-0.26704	0.33501	0.032883	0.027501	0.043387	-0.25716	-0.16328	-0.4424	-0.39008	0.083257	0.11723	0.015825	0.55663	0.42704	-0.025998	0.16033	0.42685	0.29915	-0.058441	0.027985	-0.010222	0.35014	-0.046512	0.059867	-0.0058883	-0.016192	0.039047	0.36156	0.24837	0.069519	3.0566	-0.003907	2.9049	0.31612	0.069334	0.021928	0.038021	0.64466	0.17364	-0.013419	-0.71313	3.6569	0.041481	0.9616	-0.62511	0.32381	0.52575	-0.49244	0.0060449	-0.011199	0.0043915	0.045968	0.049115	0.40084	-0.12338	-0.85878	0.17622	0.014007	-0.55953	-0.69262	0.0071057	0	1.4518	-0.70067	0.00685	0	0.22831	-0.024464	
Amplification Peak  5 - CN values	2q31.2  	chr2:177550801-177777882(probes 32026:32050)    	chr2:177550901-177711799(probes 32027:32046)    	chr2:177523901-177794849(probes 32024:32052)    	0.049965	   0.081153		Actual Copy Change Given	-0.037053	0.018736	0	0.12861	0.037724	0.19176	0.78583	0.44412	0.9518	0.031233	0.18595	0.92681	0.094433	0.052735	-0.0083504	3.4656	0.012486	0.17463	0.005404	-0.028114	-0.29187	0.98723	2.1101	0.015116	0.10664	-0.018939	0.85218	0.024645	0.64918	-0.10055	1.314	0.54947	-0.093181	1.1395	0.010694	0.89018	-0.0009145	0.45263	-0.030919	0.79482	-0.069738	0.34435	-0.034999	1.0028	0.52491	0.45419	3.5048	0.012763	1.3313	0.051188	0.027961	0.032883	-0.020714	-0.010161	0.060016	0.15503	0.11551	0.39733	-0.053586	0.59778	0.015825	0.79927	0.4185	0.019728	-0.094757	0.045397	0.21573	0	0.19143	-0.0016469	0.56361	0.67665	0.52997	-0.0058883	-0.048166	0.0096476	0.27023	-0.19641	0.069519	-0.44516	0.072373	-0.062292	0.33093	0.054693	0.052987	-0.0041289	0.65867	0.17364	-0.0010401	0.031188	0.74569	0.27991	0.25711	0.013515	-0.25946	-0.07815	0.56208	0.0060449	0.027351	0.016317	0.77595	0.055479	1.1396	0.0063648	0.31956	0.17622	0.6647	0.030366	-0.044113	0.0071057	0.0030531	0.15824	0.072905	-0.033814	0	0.29923	0.053613	
Amplification Peak  6 - CN values	3q26.2  	chr3:168085901-170107166(probes 50886:51051)    	chr3:169093193-169709899(probes 50945:51002)    	chr3:154129801-198295559(probes 49973:53634)    	1.5094e-15	 6.8082e-12		Actual Copy Change Given	0.28937	0.048118	0.2438	0.39701	2.5568	0.52259	1.7951	0.75353	0.49506	0.0092962	1.9107	1.2904	0.45778	1.4376	0.016025	1.0196	2.3554	0.59109	0.0091421	0.86428	-0.00057861	0.90493	3.6569	0.007871	0.10334	0.0078502	0.49883	0.049468	0.64628	0.80368	1.7122	1.611	2.4027	1.1537	0.0073984	0.42907	0.23421	1.8454	0.59054	0.84751	1.2719	1.443	0	1.0725	1.5213	1.0868	1.2669	0.348	2.0229	0.2142	1.3673	0.52578	1.8318	2.1355	0.60532	0.16676	0.5687	0.30449	0.018969	0.078973	0.13029	0.83734	0.29257	0.49714	0.10988	1.1655	0.62762	0.50093	0.68839	0.62168	0.29342	1.1035	1.0019	0.22224	2.4492	0.056012	0.27931	2.6802	0.77418	0.07642	0.18164	0.60792	0.91893	0.086117	1.6713	1.328	1.2147	1.1151	0.46296	0.75845	3.6569	0.077542	2.4348	0.2355	1.6519	0.90483	0.034521	0.35855	-0.0090982	0.011841	0.70795	0.031973	0.76995	1.3188	1.1832	0.69497	1.3765	1.1897	0.50087	1.0037	-0.003622	0.23586	1.9681	0.18251	0.8203	0.67535	0.0030689	
Amplification Peak  7 - CN values	3q29    	chr3:195789301-198295559(probes 53357:53634)    	chr3:198038795-198077307(probes 53619:53621)    	chr3:154129801-198295559(probes 49973:53634)    	3.6228e-14	 0.00065642		Actual Copy Change Given	0.28937	0.048118	0.2438	-0.054135	0.92454	0.66242	1.9675	0.39321	0.6649	0.92786	2.9303	1.2162	-0.043781	3.6569	0.91046	1.2751	1.2598	0.74487	0.84921	1.1141	0.19366	-0.05129	0.062349	0.83631	0.15086	0.31535	-0.39749	0.049468	0.64628	0.13876	0.56034	0.92905	1.553	0.79463	0.0073984	0.26162	0.23421	1.0811	0.78749	1.058	0.090551	1.6883	-0.71513	1.4457	0.88787	0.6499	1.2915	0.348	-0.70229	0.9579	-0.091249	0.52578	2.0934	2.501	0.60532	-1.1318	1.0529	0.30449	0.31487	0.078973	0.13029	1.4487	0.65319	0.49714	0.20495	1.0735	0.78451	0.50093	0.71406	0.92099	-0.28724	1.772	0.097441	0.22949	0.95643	-0.097905	0.27931	1.3125	-0.0015016	0.15996	-0.093288	0.60792	0.96294	0.22382	0.71814	2.888	1.2147	0.14063	0.24337	1.1794	1.0838	0.24901	0.91097	-0.25934	1.8131	1.1014	0.034521	0.35855	-0.0090982	0.011841	-0.047506	0.12821	1.1971	1.3188	0.02716	0.69497	0.72736	1.1897	1.0962	1.4891	-0.003622	0.23586	0.12116	2.2639	1.0003	0.47874	0	
Amplification Peak  8 - CN values	4p16.3  	chr4:434476-2313778(probes 53675:53864)              	chr4:1740001-1825399(probes 53806:53815)            	chr4:1238401-1910609(probes 53773:53822)            	0.065429	   0.065429		Actual Copy Change Given	0.070236	-0.77134	0.028116	0.31695	1.0156	0.3124	-0.83485	-0.41702	0.21143	-0.90777	0.50413	1.016	-0.37645	-0.58047	-0.87476	3.28	-0.075703	0.024238	0.1091	0.123	0.27955	0.96513	-0.57814	-0.81025	0.080538	-0.015578	-1.225	1.7324	-0.48494	0.54325	0.019977	-0.68485	-0.28174	-0.81319	-0.26682	-0.4839	0.00079204	-0.84751	-0.042941	0.15473	0.60683	-0.20655	0.07276	-0.32321	0.2307	-0.047839	0.46736	-0.29488	0.7177	0.41552	-0.25431	-0.30643	-0.81252	0.13843	-0.24535	0.27084	-0.26281	-0.0003813	-0.47736	-0.33685	-0.7762	1.0785	-0.10992	0.007028	0.16419	1.6525	0.041488	-0.086542	0	0.19044	0.2428	-0.45592	0.58211	0.25834	-0.4667	-0.63378	-0.216	0.87493	-0.14152	0.17987	0.22288	0.12303	-0.29921	0.17317	-0.014965	-0.045036	0.25837	-0.30318	-0.22108	-0.60118	-0.29162	0.044179	0.477	-0.020277	0.60773	-0.32118	-0.48556	-0.15403	-0.017659	0.12923	0.060416	0.045525	-0.45457	0.25899	0.82046	-0.13604	-0.61975	-0.55878	0.80194	0.055242	0.22193	-0.048039	0.0045552	0.17116	0.088668	0.14207	-0.60746	
Amplification Peak  9 - CN values	5p15.33 	chr5:1-2747599(probes 68032:68231)                   	chr5:653301-1031899(probes 68096:68129)              	chr5:1-1443299(probes 68032:68187)                   	0.048393	   0.048393		Actual Copy Change Given	1.1573	0.10716	0.0073956	-0.023922	1.0811	0.54481	1.5255	-0.4459	0.036086	0.05163	2.1952	0.18312	0.13678	-0.63983	0	-0.094995	0.3402	-0.12644	0.19372	-0.21371	-0.46747	0.36147	1.2998	1.4353	0.3927	0.2232	1.2259	0	-0.42741	-0.43686	1.7208	0.19735	0.2561	1.3485	0.0033143	-0.24706	-0.020231	0.59945	0.40542	0.44392	1.6195	1.2808	0.15865	0.27648	0.44641	0.53319	0.79627	0.457	3.2771	0.29126	1.1674	0.041262	-0.74691	0.19526	-0.24618	1.2738	0.55403	0.15574	0.23082	-1.0247	0.0084619	-0.30311	0.29467	-0.48815	0.77768	0.4681	-0.047376	0.25574	0.27454	0.33546	0.55989	0.22071	0.014031	0.097132	-0.18605	0.058959	0.20189	-0.43257	0.035971	-0.40757	0.053082	1.1203	-0.073899	-0.20447	-0.028801	-0.059071	-0.38026	0.19575	0.74501	0.20956	1.0373	0.33872	-1.2041	-0.020797	0.03206	0.90081	0.127	1.7512	-0.010139	0.011812	-0.034324	-0.58991	0.26473	0.30411	0.40084	0.15328	0.67966	-0.043556	0.5127	-0.010174	0.27277	-0.23757	0.034307	0.1997	0.017286	-0.17734	0.45967	
Amplification Peak 10 - CN values	5q31.3  	chr5:140841615-140863399(probes 77953:77959)    	chr5:140841828-140862899(probes 77954:77958)    	chr5:140841828-140869568(probes 77954:77962)    	5.2075e-09	 5.2075e-09		Actual Copy Change Given	0.60852	-0.76253	0.0073956	-0.18242	-0.73018	-0.32684	-0.75567	1.8878	0.25826	0.09473	-0.19587	0.080327	1.1888	0.80362	0.091749	-1.2929	0.086407	1.2555	0.23113	-0.0032788	0.24272	-0.4656	-0.59103	0.17713	2.0787	-0.586	0.22411	-0.0036534	0.23936	-0.472	0.26196	0.15609	0.18572	0.057605	0.0077504	0.08505	-0.0043334	-0.1224	-0.038416	0.38158	0.089524	1.4043	-1.2339	-0.31214	1.9662	-0.056313	0.64379	-0.021824	2.0708	0.1233	-0.26405	-0.024229	0.26375	2.4146	0.042557	0	0.30074	0.19023	-0.982	-0.4686	0.012429	-0.29148	1.8882	-0.22463	-0.52525	-0.18055	-0.001219	-0.0005303	0.18723	-0.63103	0.34958	0.23538	1.9635	0.1646	0.17065	0.42163	0.58062	0.33269	0.069173	0.047225	-0.20062	0.20803	-0.28573	1.7388	0.18648	2.8382	1.1312	-0.02405	0.12327	-0.71405	2.0196	0.019891	-0.18426	-0.62646	0.037665	-1.0001	0.34915	-0.031751	-0.001828	0.048828	-0.74567	1.3295	1.6702	0.37154	1.9207	0.014071	1.0264	-0.54377	0.10337	0.088729	0.073044	-0.23757	0.23211	0.043076	0.05252	1.774	0.5905	
