Unique Name	Descriptor	Wide Peak Limits	Peak Limits	Region Limits	q values	Residual q values after removing segments shared with higher peaks	Broad or Focal	Amplitude Threshold	Pt1	Pt10	Pt11	Pt12	Pt13	Pt14	Pt15	Pt16	Pt17	Pt18	Pt19	Pt2	Pt20	Pt21	Pt22	Pt23	Pt24	Pt25	Pt26	Pt27	Pt28	Pt29	Pt3	Pt30	Pt31	Pt32	Pt33	Pt34	Pt35	Pt36	Pt37	Pt38	Pt4	Pt5	Pt6	Pt7	Pt9	Pat02	Pat03	Pat04	Pat06	Pat07	Pat08	Pat100	Pat101	Pat103	Pat104	Pat105	Pat106	Pat109	Pat11	Pat110	Pat113	Pat115	Pat117	Pat118	Pat119	Pat121	Pat123	Pat124	Pat126	Pat127	Pat128	Pat129	Pat13	Pat130	Pat131	Pat132	Pat133	Pat135	Pat138	Pat139	Pat14	Pat140	Pat143	Pat147	Pat148	Pat15	Pat151	Pat157	Pat159	Pat16	Pat160	Pat162	Pat163	Pat165	Pat166	Pat167	Pat168	Pat17	Pat170	Pat171	Pat174	Pat175	Pat18	Pat19	Pat21	Pat24	Pat25	Pat27	Pat28	Pat29	Pat32	Pat33	Pat36	Pat37	Pat38	Pat39	Pat40	Pat41	Pat43	Pat44	Pat45	Pat46	Pat47	Pat49	Pat50	Pat54	Pat55	Pat56	Pat57	Pat58	Pat59	Pat60	Pat62	Pat63	Pat64	Pat66	Pat67	Pat70	Pat71	Pat73	Pat74	Pat76	Pat77	Pat78	Pat79	Pat80	Pat81	Pat82	Pat83	Pat85	Pat86	Pat88	Pat90	Pat92	Pat98	CR0095	CR04885	CR06670	CR1509	CR22640	CR3665	CR4880	CR6126	CR6161	CR7623	CR9306	CR9699	CRNR0244	CRNR2472	CRNR4941	LSD0167	LSD2057	LSD3484	LSD4691	LSD4744	LSD6819	LSDNR1120	LSDNR1650	LSDNR3086	LSDNR9298	NR1867	NR2137	NR3156	NR3549	NR4018	NR4045	NR4083	NR4631	NR4810	NR4949	NR5784	NR6689	NR6721	NR6842	NR8727	NR8815	NR9341	NR9445	NR9449	NR9521	NR9705	NR9765	PR03803	PR12117	PR4035	PR4046	PR4077	PR4091	PR4092	SD0346	SD1494	SD2051	SD2056	SD5038	SD5118	SD5934	SD6336	SD6494	SD7357	
Amplification Peak 25 - CN values	22q13.2 	chr22:41272557-41791971(probes 206837:206888)  	chr22:41605640-41790208(probes 206869:206887)  	chr22:37966718-44266383(probes 206546:207123)  	9.3919e-08	 2.0026e-06		Actual Copy Change Given	0.18334	1.7965	0.6035	0.508	-0.0096558	0.49499	0.12373	0.15867	0.4454	1.4471	0.88007	-0.041321	0.081277	0.038798	-0.056984	-0.01658	0.21311	-0.60042	0.11193	-0.013154	-0.0015805	0.86231	0.27852	-0.0090929	0.34987	0.93057	0	0.58628	0.84998	-0.043936	0.54029	-0.14608	0.48455	0.44083	0.12411	0.74321	-0.096108	0.71636	0	0.23913	0.15605	3.6569	-0.68549	0.36535	3.6569	0.17479	0.076606	-0.046075	-0.15186	0.29906	0.20451	0.56724	-0.72104	-0.078125	-0.024709	-0.036618	0.20312	0.085602	-0.052993	0.093968	-0.12146	-0.69958	0.014896	-0.16508	0.30063	-0.65001	0.2144	0.1912	0.20074	0.36959	1.1496	1.6153	0.26021	-0.03492	0.87845	0.15282	0.071207	0.8821	3.6569	-0.16767	-0.10309	-0.43226	3.6569	0.16048	0.025692	-0.071025	-0.26641	-0.039846	1.3725	0.64855	0.43795	-0.37237	0.33596	-0.078393	0.40404	-0.041233	0.080712	0.012213	-0.33325	0.95569	-0.27493	0.43824	0.063234	-0.61549	0.12543	0.55792	0.049573	0.11264	0.02589	0.13025	-0.087755	-0.81034	0.14391	2.1752	0.078205	0.015062	0.20857	0.0672	0.87826	0.51339	-0.20152	-0.63496	0.16036	0.051174	-0.73499	-0.0894	0.029084	-0.51413	-0.0066023	0.076251	-0.032088	0.11616	2.6055	-0.70472	-0.33691	0.1125	0.7311	1.3138	0.49569	0.57282	0.0045567	-0.13312	0.10966	-0.091598	0.0004435	-0.016774	1.2126	-0.26742	-0.63591	0.24766	0.14418	0.018671	-0.025366	0.31521	-0.0011654	-0.27459	0.27725	0.54556	0.0084648	0.078429	1.5404	0.027022	-0.20781	0	-0.011956	0.028025	0.6846	-0.012393	-0.17263	0.63964	-0.016669	0.24726	0.70081	0.51208	0.046337	1.4413	-0.0879	0.3063	-0.02162	0.45306	-0.078391	-0.29206	-0.038457	-0.038389	0.061952	-0.019655	-0.0047899	0.00061636	0.014319	0.075937	1.6448	0.061066	0.3545	0.3468	0.0029263	-0.021341	0.20087	-0.48421	0.37048	0.61052	-0.021546	0.85374	0.61397	-0.0015784	0.053828	-0.025801	-0.047867	-0.013046	0.037369	2.5007	2.4919	
Amplification Peak 26 - CN values	Xp22.2  	chrX:13645323-16845305(probes 208467:208762)    	chrX:14933748-16142092(probes 208595:208689)    	chrX:13651069-16172038(probes 208468:208692)    	0.18106	    0.18106		Actual Copy Change Given	-0.8478	-0.01465	0.51438	0.45275	-0.45978	0.45597	-0.054298	0.10214	0.042733	0.3567	0.54653	-0.07081	-0.25546	-0.025368	0	0.014143	-0.55245	0.53566	0.18393	-0.031243	-0.018571	0.22614	-0.14037	-0.2369	-0.02223	-0.48892	-0.11478	-0.56233	-0.68789	0.049731	-0.16819	0.086707	0.53939	0.51274	1.2041	-0.049844	0.18473	-0.45595	-0.37535	0.10284	-0.26476	0.004259	-0.61969	-0.20737	3.6569	0.14172	0.028685	-0.05637	0.078093	0.19425	0.19491	1.5833	0.26697	0.48955	0.086661	-0.35733	0.01715	0.22478	-0.17575	0.16893	-0.13053	0.1832	-0.54624	0.069599	0.21059	-0.038588	-0.1715	-0.43495	0.0099723	-0.67835	-0.24972	-0.21716	-0.027273	0.0065952	0.55847	-0.016407	-0.56722	-0.62575	-0.077776	-0.30365	0.21142	0.12507	0.0018636	-0.035371	0.082449	-0.53554	-0.073572	-0.1245	3.5002	0.10362	-0.19212	0.079767	0.16503	-0.5031	-0.0086701	0.35556	-0.17527	-0.11592	0.63675	0.05723	0.22857	0.031728	-0.01833	-0.73398	-0.17205	0.85614	0.19676	-0.021458	0.21182	0.032252	0.20799	0.063866	0.24325	0	0.0117	-0.057999	0.023997	0.37402	-0.23465	0.21059	0.22148	0.8403	-0.019921	0.22001	0.36463	0	0.11603	-0.081086	0.21242	-0.014407	0.093853	0.2215	0.19408	0.021655	0.30632	-0.19657	0.016072	-0.58763	0.36216	-0.56513	-0.045144	0.2833	0.086099	0.21956	0.19727	-0.18163	0.45892	-0.21509	-0.79742	-0.097466	-0.32367	0.01128	0.11013	0.16659	-0.46992	0.20014	0.050127	-0.55957	-0.049365	0.042694	-0.02365	-0.057078	0.12921	-0.1425	0.44173	0.0084758	0.55972	-0.026425	0.074241	-0.14133	-0.0009027	-0.11848	0.25147	0.50551	-0.008286	-0.052788	0.00072071	0.31675	0.001276	-0.077416	-0.47216	0.058152	0.0033305	0.0056024	-0.05775	-0.011764	-0.027411	-0.034285	-0.053415	-0.01526	-0.80682	-0.056616	0.71202	-0.012274	-0.21685	0.017791	0.19342	0.44153	0.31514	0.1413	-0.88649	-0.037637	0.57091	0.014547	-0.060357	0.44197	-0.32997	-0.054953	3.6569	-0.54053	-0.42966	
Amplification Peak 27 - CN values	Xq28    	chrX:152603388-155270560(probes 219833:220032)	chrX:154020617-154088812(probes 219978:219981)	chrX:152613255-155270560(probes 219834:220032)	0.042308	   0.042308		Actual Copy Change Given	-0.8478	-0.013719	0.51438	-0.51407	-0.45978	0.10793	-0.054298	0.10214	0.042733	0.3567	0.54653	-0.07081	-0.25546	-0.025368	0	0.014143	-0.55245	0.53566	0.037718	-0.031243	-0.018571	0.19628	-0.14037	0.02979	-0.02223	-0.48892	-0.11478	-0.55229	-0.68789	0.049731	-0.16819	0.086707	0.53939	0.51274	1.2041	-0.45316	-0.059271	-0.50253	-0.34743	0.10284	-0.26476	0.004259	0.67559	-0.24429	1.6703	0.14172	-0.03871	-0.05637	0.078093	0.37353	0.19491	0.48826	0.26697	-0.61321	0.086661	-0.35733	0.01715	0.22478	-0.17575	0.16893	-0.13053	-0.062828	-0.54624	0.069599	0.21059	-0.038588	-0.1715	-0.43495	1.7483	-0.67835	0.86084	-0.21716	0.027196	0.0065952	0.79841	-0.016407	0.41069	-0.62575	0.12422	-0.30365	0.87176	0.4432	0.0018636	-0.31148	-0.081103	-0.14829	-0.073572	-0.1245	1.4907	0.10362	-0.19212	0.079767	0.16503	-0.5031	-0.0086701	0.35556	-0.17527	-0.11592	0.63675	0.05723	0.22857	0.031728	-0.01833	-0.0084487	-0.17205	0.77884	0.19676	-0.021458	0	0.032252	0.20799	0.063866	0.27099	0.52227	0.0117	-0.08639	0.0091243	0.25085	0.29783	-0.12351	-0.20496	0.83348	-0.019921	0.22001	1.6816	0	0.11603	-0.089295	0.21242	-0.014407	0.093853	0.2215	0.15705	0.021655	0.30632	-0.19657	0.016072	-0.58763	0.36216	-0.56513	0.022669	0.47948	0.086099	0.31406	-0.50911	-0.18163	0.020688	-0.21509	0.11	-0.062603	-0.32367	0.01128	0.11013	0.16659	-0.46992	0.20014	0.050127	-0.55957	-0.049365	0.042694	-0.02365	-0.057078	0.12921	-0.30121	0.44173	0.0084758	0.55972	-0.026425	0.074241	-0.14133	-0.0009027	-0.11848	0.25147	2.342	-0.008286	-0.052788	0.00072071	0.31675	0.001276	-0.077416	-0.47216	0.058152	0.0033305	0.0056024	-0.05775	-0.011764	-0.027411	-0.034285	-0.053415	-0.01526	-0.80682	-0.056616	0.71202	1.4621	-0.21685	0.017791	0.19342	0.44153	0.31514	0.1413	0.05375	-0.037637	0.57091	0.014547	-0.060357	0.44197	-0.32997	2.0146	0.24752	0.4117	-0.42966	
Deletion Peak  1 - CN values	1p36.13 	chr1:16859024-16948534(probes 1324:1339)          	chr1:16869002-16948534(probes 1325:1339)          	chr1:16878979-16977617(probes 1326:1342)          	0.00061262	  0.0013916		Actual Copy Change Given	0.81725	-0.078174	0.039635	0.43985	0.43116	0.023791	0.21359	0.19964	0.0014061	-0.088181	-0.47404	-0.31396	0.030059	0.048868	-0.01192	-0.0018777	0.25696	-0.063061	-0.017767	0.00073999	0.015723	-0.061583	0	-0.21099	0.41255	0.4851	-0.18277	0.045278	0.85027	-0.73515	0.0084906	-0.057138	-0.48765	-0.1078	-0.0016987	0.37503	-0.15014	-0.51503	-0.098358	-0.19611	0.012554	-0.074512	-0.24488	0.72485	0.6035	-0.0085885	0.21719	-0.010376	-0.09765	0.38808	0.023593	0.2582	0.087977	-0.019384	-0.32698	-0.3213	0.12441	-0.053675	0	-0.35168	0.0027709	-0.73663	0.048323	-0.38858	0.14121	-0.7739	0	-0.098365	0.24523	0.93446	0	0.058764	0.0067659	-0.97963	-0.0082875	-1.1911	0.0099258	0.76373	0.060651	0	-0.14033	-0.39082	-0.2456	1.1425	0.11708	0.18595	-1.0685	-0.099263	0.65208	0.0055578	0.26134	0.59479	0.19713	0.010275	0.39246	-0.040534	0.21185	-0.06148	0.0030584	-0.01246	-0.27743	0	-0.021882	0.18152	-0.053568	-0.030286	-0.26932	0.052487	0.059118	-0.72923	-0.17946	0.0015813	-0.37748	0.20114	0.1642	0.05938	0.1798	0.022283	-0.58406	-0.59696	0.41226	-0.10001	0.5473	0.039565	-0.2962	-0.1678	-0.21623	-0.0061631	-0.18035	0.11099	-0.031884	0.90097	-0.088006	0.080089	-0.36922	0.024696	-0.025214	1.1672	-0.073176	0.61465	-0.36695	0.016955	-0.020677	-0.23914	-0.76732	0.016249	0.2102	0	-1.2929	0.29609	-0.038475	0.0037115	-0.00083942	-0.4055	-0.0048868	0.24534	-0.013141	-0.019501	0.58267	-0.071775	-0.26317	-0.028536	0	0.02899	-0.45659	0.019472	0.11492	0.13662	0.45403	0.31916	-0.0032765	-0.020761	0.016732	0.33225	0.042355	0.003056	-0.032341	-0.15384	0.22362	-0.018495	-0.0555	-0.31777	-0.043207	-0.0079728	0	-0.0063585	-0.0034438	0.00099903	0.025114	0.056176	-0.014059	-0.70666	0	-1.2929	-1.2929	-1.2338	-0.30768	0.19013	-0.15022	0.085681	-0.082081	-0.020097	-0.0033651	0.51894	0.014981	0.24653	-0.013984	0.050351	-0.035256	-0.026487	-0.07897	
Deletion Peak  2 - CN values	1p21.1  	chr1:104109930-107689500(probes 8471:8499)      	chr1:104120157-107599917(probes 8473:8489)      	chr1:100856434-112554004(probes 8279:8915)      	0.001467	  0.0029569		Actual Copy Change Given	1.2523	0.0091705	-0.45512	0.43985	0.43116	0.011699	0.52399	0.19964	0.0014061	-0.0062478	0.4595	-0.31396	0.030059	0.038853	-0.01192	-0.0018777	0.25696	0.065037	0.24796	0.00073999	0.015723	-0.037985	0	-0.0089956	-0.47439	0.51592	-0.18277	0.032828	0.058744	-0.73451	0.0084906	-0.057138	-0.48765	0.0071981	-0.0016987	0.37503	0.0070606	-0.51503	0.024322	1.1266	0.012554	-0.074512	0.00021893	0.80977	-0.12768	-0.0085885	-0.018853	-0.010376	-0.72148	0.38808	-0.18777	0.2582	-0.84354	-0.019384	-0.21826	-0.3213	-0.038661	-0.053675	0	-1.2929	0.0027709	-0.61749	0.048323	-0.1594	0.67502	-0.79936	0	-0.098365	-0.10321	-0.26596	0	0.035412	-0.34366	0.020856	-0.0082875	0.039555	0.0099258	-0.56884	-1.2929	0	0.20562	-0.39082	0.042476	-0.17299	-0.293	0.18595	0.056492	-0.66714	0.38096	0.0055578	0.26134	0.59479	0.19713	0.010275	-0.010821	2.7551	0.21185	0.077991	0.0030584	-0.54533	0.0013694	0	-0.021882	0.032291	-0.053568	-0.55405	-0.26932	0.052487	0.059118	0.014511	-0.018721	0.0015813	-0.37748	0.41839	0.018914	0.05938	-0.78446	0.022283	-0.46241	-0.44366	1.1802	-0.10001	-0.00059768	0.89203	-0.7539	0.011351	-0.21623	-0.0061631	0.17727	-0.0023509	0.17936	-0.33555	0.0054976	0.080089	-0.36922	0.024696	-0.025214	-0.06238	-0.073176	-0.043885	-0.46284	-0.022006	-0.020677	0.040358	-0.87773	0.016249	0.15243	0	0.053465	0.29609	-0.038475	0.0037115	-0.00083942	-0.18643	-0.0048868	0.24534	-0.013141	-0.54792	0.58267	-0.071775	-0.26317	-0.028536	0	-0.28162	-0.45659	0.019472	0.11492	-0.57432	-0.1181	-0.41237	-0.0032765	-0.00068633	0.016732	0.33225	0.042355	0.003056	-0.032341	-0.36927	0.40559	-0.018495	-0.0555	0.081815	-0.043207	-0.0079728	0	-0.0063585	-0.0034438	0.00099903	0.025114	0.056176	-0.014059	0.10627	0	-0.55812	0.12692	-0.0063559	-0.30768	0.28783	-0.13293	0.085681	-0.082081	-0.020097	-0.0033651	-0.61826	0.014981	0.24653	-0.013984	0.38292	-0.035256	0.033968	-0.07897	
Deletion Peak  3 - CN values	1q21.3  	chr1:153409776-153509759(probes 10496:10500)    	chr1:153410626-153509759(probes 10497:10500)    	chr1:152006175-153519831(probes 10343:10502)    	3.4692e-05	 3.4692e-05		Actual Copy Change Given	-0.29211	0.70028	0.48602	0.3032	0.43116	0.42972	0.34066	0.017875	0.89823	-0.0062478	0.90651	0.72194	0.35829	0.043799	0.11785	1.1273	0.25696	2.1649	-0.14585	0.00073999	0.015723	-0.037985	0.7674	0.23147	0.47373	0.51592	0.084549	1.5744	0	0.0075528	0.40989	-0.057138	1.4557	0.6882	0.035904	0.37503	-0.084067	0.98088	0.41524	0.18028	0.012554	-0.051121	-0.2126	0.13046	-1.2929	0.12285	-0.023442	0.1363	0.062153	0.12553	0.0063775	1.0209	0.82797	1.4416	0.34289	0.32756	0.77461	0.25996	0	0.79051	0.0027709	0.59606	0.048323	0.53134	0.42049	0.96253	0	-0.098365	-0.4691	-1.281	0.47469	0.91399	-0.21245	1.9456	-0.16859	0.039555	0.0099258	0.63988	-0.83167	-0.77747	-0.85207	0.02912	2.6778	0.80829	0.39009	-0.81166	0.58513	1.5596	-1.1575	0.67675	-0.0012709	-0.94626	0.19713	-0.28238	0.73534	0.39062	0.010917	0.077991	0.32635	0.0089485	0.30716	0	-0.021882	0.032291	0.87985	0.14662	-0.44172	0.052487	0.066537	0.75099	-0.19384	0.0015813	2.2826	1.1061	0.75186	1.0208	-0.038875	0.90782	0.35238	0.15612	-0.28612	-0.16679	-0.00059768	1.3143	-0.018474	0.64399	2.6277	0.063696	0.13979	-0.0023509	-0.29776	0.76106	0.88666	0.080089	-0.24627	0.024696	1.0241	0.61649	0.37351	0.091567	0.20335	1.2953	-0.030145	0.005064	1.6425	0.016249	-0.63205	0	0.053465	0.29609	0.36471	0.0037115	-0.00083942	-0.18643	-0.0048868	-0.074014	0.44162	0.79896	1.1625	0.64201	0.0056952	-0.028536	0	0.54979	0.60199	0.019472	-0.252	0.24857	-0.1181	0.33722	0.0011412	-0.00068633	0.37567	-0.50976	0.042355	0.41462	-0.032341	0.32194	0.7379	2.7361	1.3066	0.45266	0.089147	-0.0079728	0	-0.0063585	-0.0034438	0.00099903	0.025114	-0.20909	0.73171	0.10627	0.84776	0.58724	0.12692	0.038038	1.349	0.29384	-0.27347	0.085681	0.84262	0.93618	-0.0033651	0.024803	-0.0075497	0.042673	-0.013984	0.38292	0.32486	-0.62786	0.6604	
Deletion Peak  4 - CN values	2p11.1  	chr2:89035275-95713844(probes 24930:25073)        	chr2:91814344-95472898(probes 25028:25061)        	chr2:89091936-95719104(probes 24934:25074)        	0.025073	   0.025073		Actual Copy Change Given	0.0030353	0.33048	-0.07173	0.0079699	0	0.035442	-0.097152	0.052684	0.0063411	0.5644	0.47943	-0.19135	0	0.032872	0.016804	0.33473	0.21159	0.46868	0.1136	0.0018953	-0.0043181	-0.03418	-0.11513	0	-0.03496	0.49064	0.052906	0.021238	0.063727	0.014927	0	0.06034	-8.2182e-05	0.02647	0	0.58644	-0.054574	0.0013637	-0.61672	0.10582	0.073735	0.024562	-1.0799	-0.03221	-1.2929	0.025823	0.00167	0.0017428	0	0.011506	0.0090308	0.22961	0	0.59629	0.014926	0.018254	0	0.09057	0.0008238	-0.32048	-0.0012888	-0.62852	-0.0045592	-0.30636	0.20397	-1.2243	-0.054329	0	0.19748	-0.40862	0.054055	-0.1039	0.0029556	0	-0.21867	-0.0048769	0	-0.096042	-0.23126	0.016687	-0.66393	0.078129	-0.033675	0.57579	0.122	-0.15229	0.01875	-0.71662	-1.2673	0.0085537	-0.065993	-0.74571	0	0	-0.049892	-0.0060446	0.034362	-0.025655	-0.029961	0.0047018	-0.36795	0.45351	-0.0064557	-0.17645	-0.03865	0.024146	0.079423	0.034467	-0.065934	0.0011314	0.012257	-0.025198	0.22773	0.37348	0.006863	-0.060968	0.030523	0.062558	0.17735	1.6719	0.85779	0	0.037287	-0.017857	0.041234	0.18862	0	0.54098	0.22599	0.056283	-0.093484	-0.25033	0.010091	0.038877	0.022252	0	0.025272	-0.34942	0.42689	0.39034	0.0068104	0.16919	-0.00048221	-0.048564	-0.5418	0.013355	-0.27804	0.733	-0.0009133	0.3208	0.1079	0	0.011371	0.11708	0.4886	0.032298	0.41605	0.070705	-0.0038697	-0.10294	0.0013987	-0.028349	-0.00014108	0.08503	-0.45952	-0.00041686	-0.50366	0.01832	0.0012928	0.57862	0.0081753	0.013352	0.32409	-0.011199	-0.0073245	0.24744	0	0	0.010326	-0.001599	0.26847	-0.24455	0.0054093	0.0031995	0.010415	-0.0044356	0	0.010615	0.0046027	-0.0786	0.012798	-0.001033	-0.022684	-0.55231	0.00076712	-0.47262	-0.3083	-0.10522	-0.15364	1.2755	-0.43043	0.012382	0.052221	-0.59776	-0.00047013	-0.18033	-0.010846	0.017317	-0.29376	-0.61541	-0.029842	
Deletion Peak  5 - CN values	2q37.3  	chr2:239308789-241828118(probes 37022:37131)    	chr2:240102254-240910606(probes 37044:37045)    	chr2:233037650-243199373(probes 36488:37173)    	2.4068e-06	 2.4068e-06		Actual Copy Change Given	0.23556	1.4511	-0.30431	0.0079699	0	-0.39584	-0.13421	-0.0049864	-0.32539	0.63872	0.47943	-0.32202	-0.35642	0.032872	0.016804	-0.39877	0.21159	0.91282	0.034897	0.0018953	-0.0043181	-0.32823	0.040803	0	-0.079363	0.49064	-0.40294	0.021238	0.063727	0.010473	0	0.06034	-8.2182e-05	0.02647	0	0.58644	-0.11579	0.0013637	-0.18273	0.20399	-0.17069	0.024562	-0.59514	-0.011801	-0.113	0.025823	-0.020485	0.0017428	0	0	0.0090308	0.019808	0	0.59629	-0.68942	0.63513	0	0.09057	0.0008238	-0.32048	-0.0012888	-0.7365	0	-0.035694	0.29972	-0.87804	-0.054329	0	-0.091659	0.45019	0.54051	-0.89672	0.21294	0	0.0099576	-0.0048769	0	-0.017705	0.038961	-0.016128	-1.0446	0.078129	-0.033675	0.70783	0.122	-0.15229	-1.1855	0.03416	-0.49867	0.0085537	0.14495	-0.31258	0	0	-0.049892	-0.0060446	-0.15129	-0.025655	-0.029961	-0.4517	-0.36795	0.006978	-0.0064557	-0.14959	-0.03865	0.024146	0.079423	0.034467	-0.065934	0.0011314	-0.1344	-0.00030113	0.22773	0.33646	-0.80218	-0.02518	0.030523	0	-0.5847	-1.2293	-0.7553	0	0.13142	-0.017857	0.26273	-0.013472	-0.07039	0.50045	-0.065386	0.044464	-0.093484	-0.25033	0.027422	9.2949e-05	-0.0016148	0	0.26238	-1.1019	1.6005	-0.10295	0.0068104	0.20912	-0.59318	0.17624	-0.75807	0.013355	0.14145	0.733	-0.0009133	0.27854	0.1079	0	0.011371	0.11708	0.4886	0.032298	0.41605	0.070705	-0.0038697	-0.10294	0.0013987	-0.028349	-0.00014108	0.08503	-0.45952	-0.00041686	-0.50366	0.01832	0.0012928	0	0.0081753	0.013352	-0.36804	-0.011199	-0.0073245	0.24744	0	0	0.010326	-0.001599	0.26847	-0.27102	0.0054093	0.0031995	0.010415	-0.0044356	0	0.010615	0.0046027	-0.85918	0.012798	-0.001033	-0.037919	0	0.00076712	-0.47262	-0.3083	-0.10522	0.19992	0.11959	-0.41206	0.012382	0.052221	-0.59776	0.36972	-0.47089	-0.010846	0.017317	-0.29376	-0.757	-0.029842	
Deletion Peak  6 - CN values	3q28    	chr3:139253657-198022430(probes 47715:52480)    	chr3:191100108-193003933(probes 51838:52006)    	chr3:191109550-191199100(probes 51839:51840)    	0.24397	    0.24743		Actual Copy Change Given	-0.31572	0.39272	0.078463	-0.35035	0.015269	0.4628	0.31579	0.15582	0.018541	0.77454	0.56907	-0.318	0.20066	0.040454	0.031808	0	0.53548	-0.45691	-0.095367	0.0053862	0.0066996	0.55617	0.21633	0.002045	0.0027958	-0.48846	-0.29294	0.01728	0.13136	-0.7207	0.022326	0.050926	0.50095	-0.0090224	0.011679	0.63567	-0.014819	-0.07338	0.10772	0.19141	-0.0059486	-0.13858	0.4804	0.23054	-1.2929	0.078041	-0.020658	-0.00023556	0.043364	-0.44398	0.032333	0.073183	-0.057371	-0.037097	-0.079	0.001945	-0.0055518	-0.059696	0.0041403	0.33037	0.028453	0.59623	0.039705	0.047141	0.27716	-0.85922	-0.0019463	0.10324	0.07159	0.15828	-0.0048678	-0.83479	0	0.0022314	0.52746	0.0080696	0.55166	0.11912	0.82786	0.052646	0	0.027312	-0.028244	-1.0008	-0.16612	0.14591	0.1307	0	-0.9142	0	0.21806	0.015838	0.34755	0.078802	-0.04721	0.22478	0.23608	0.0015188	-0.36005	-0.54767	-0.022342	-0.021969	0	0.21592	0.19015	0.29176	-0.045319	-0.41984	-0.70837	-0.0074706	-0.018413	-0.0053363	-0.86363	-0.13345	-0.003946	-0.50706	-0.80394	-0.024591	0.35642	-0.052247	-0.094556	0.47641	-0.0097803	-0.052367	-0.11239	-0.63358	-0.18159	-0.073113	0.1656	0	0.15071	-0.30278	-0.025934	-0.67843	0.37535	0.043977	-0.043652	-0.073252	0.40238	1.4119	-0.44895	-0.031298	-0.732	0.3651	0.019348	0	-0.30456	0.26061	0.046408	0.25026	0.43908	-0.01698	0.011852	0.13116	0.0072024	0.21371	-0.00032964	-7.6803e-05	0	-0.069857	-3.2716e-06	0.026094	0.0036456	-0.083793	-0.0022267	-0.02918	0.34605	0.0044568	0.30064	-0.4044	0.00064437	0.0018071	-0.23056	-0.0087988	0	-0.13938	-0.021099	-0.028283	0.013859	0.0081318	0.37155	0.51771	0	0.015459	0.0099231	0.0036548	0.0035236	0.00063816	0.0081526	0.029952	0.78883	0.016792	-0.018674	0.0084399	0.027379	-0.21603	0	-0.091177	0.086784	-0.48589	-0.061379	-0.005365	0.58123	0.025695	0.050474	0.34998	0.28761	0	0.066028	-0.054591	0.56793	
Deletion Peak  7 - CN values	4q13.2  	chr4:69215427-69690200(probes 56799:56837)        	chr4:69362302-69552405(probes 56813:56823)        	chr4:68619982-71510165(probes 56745:57024)        	2.3768e-09	 1.0184e-05		Actual Copy Change Given	-0.30797	-0.31994	-0.39674	-0.0051992	0.0051145	-1.0061	0.013764	-0.16465	-0.0093198	0.013021	-0.46693	-0.3192	-0.038354	-0.47745	-0.012429	0.0057722	-1.2929	-1.2929	0	0.0076379	-0.0097358	0	-0.023489	-0.014459	-0.47041	-0.017222	-0.13783	0	-0.7075	-1.2929	-0.0061747	0.021043	-0.53415	0.67698	-0.017934	-1.2929	0.064188	-0.4694	-0.97041	-0.29554	0	0.00072651	-0.097339	0.5993	-0.37385	-0.040811	-0.051771	0.034012	0.065967	-0.056621	-0.22354	-0.051495	-0.076852	0.026995	0.038134	-0.31073	-0.86832	0.013723	0.0096515	0.25225	0	0	0.061578	0.25633	-0.58788	0.082074	0.0024663	-0.14021	0.11282	-1.1918	-0.09762	-1.2929	-0.31653	0.010507	-0.56038	-0.10269	-0.57321	-0.024101	-0.16168	0.016538	-0.023425	0	0.77476	1.8154	-0.65782	-0.1146	-0.12539	-0.074721	-0.88159	-0.0048602	-0.036073	-1.2255	-0.31369	0.014237	0.76224	0	-0.2062	-0.0083399	-0.0043537	0.0060989	-0.035509	0.0076709	0.013054	0.015793	0.13213	-0.478	0.94738	0.12257	0.1416	-0.011898	-0.21226	0.010922	0.22961	-0.10848	-0.022759	-0.021894	-0.027918	-0.039493	-0.52041	0.295	0.90485	-1.2929	-0.062181	-0.048223	-0.50249	0.0039258	-0.16235	0.047028	-0.14351	-0.021139	-0.08419	0.09334	0.015325	-0.018578	-0.0067603	-0.021025	0.047203	0.37435	-0.032021	-0.10905	-0.048337	-0.0053338	0.028285	-0.69402	-0.72186	0.017695	0.032808	9.7122e-05	-0.057911	-0.0091536	-0.10622	-0.015143	0.0037772	-0.087085	-0.011566	-0.0082339	-0.25615	-0.51216	-0.0068076	0.10343	0.016075	0	-0.0067988	0.014539	0.42995	-0.0055642	-0.49913	-0.4292	-0.32185	0.28345	0.00014561	0.017015	0.24186	-0.0075005	-0.02416	0.019097	0.04966	0.0026514	0.060889	0	0.39761	-0.2905	0.0057848	-0.0027742	-0.038981	0.012425	-0.0035957	0.0048901	-0.015203	-0.32675	0.011797	-0.022439	-0.28542	-0.0027707	-0.10007	-0.0022018	-0.27738	0.32582	0.023348	0.11798	0.04644	0.019935	-0.02569	0	-0.20741	-0.42608	0	-0.20941	-0.022848	-0.15856	-0.083423	
