Unique Name	Descriptor	Wide Peak Limits	Peak Limits	Region Limits	q values	Residual q values after removing segments shared with higher peaks	Broad or Focal	Amplitude Threshold	X103	X1032	X1040	X106	X1097	X1098	X1172	X1177	X119	X1192	X1196	X120	X1230	X1237	X1265	X1269	X128	X1283	X1326	X1341	X1364	X137	X1410	X1419	X1471	X1499	X1530	X1548	X1552	X1568	X1580	X1582	X1593	X1605	X1634	X1652	X1677	X1689	X1718	X1751	X1851	X1922	X1928	X1979	X2090	X2120	X2152	X2176	X2212	X23	X2316	X2354	X2357	X2360	X2362	X2374	X2401	X2412	X2415	X2429	X2438	X2443	X2503	X2529	X2554	X2556	X2577	X2587	X2593	X2638	X2648	X2665	X2700	X2704	X2716	X2763	X2773	X2797	X2816	X2825	X2890	X2902	X2949	X2991	X2998	X300	X301	X3056	X3059	X3080	X3107	X3144	X3151	X3225	X3238	X3297	X3349	X3391	X342	X356	X429	X451	X472	X544	X592	X603	X655	X736	X80	X860	X88	X93	X935	X94	X970	X987	X991	
Deletion Peak 45	Xq28    	chrX:151674001-155199199(probes 228501:228905)  	chrX:153917576-154460988(probes 228752:228807)  	chrX:151176801-156040895(probes 228464:228910)  	0.00081598	 0.00083277		0: t>-0.1; 1: -0.1>t> -1.3; 2: t< -1.3	0	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	0	1	0	1	0	1	1	1	0	1	1	0	1	1	0	1	1	0	1	1	1	1	1	0	1	0	1	1	1	1	1	1	0	0	0	1	0	0	1	1	1	1	0	0	1	0	1	1	0	0	0	1	0	1	0	1	1	0	1	1	0	0	1	1	0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	
Amplification Peak  1 - CN values	1p36.33 	chr1:139101-6680799(probes 16:455)                   	chr1:1243801-1314799(probes 78:86)                  	chr1:139601-6854937(probes 17:473)                   	0.030906	   0.030906		Actual Copy Change Given	0.0036737	0.64031	0.21172	-0.27409	-0.46697	0.59294	1.0055	0.054902	0.45537	0.41378	-0.90199	-0.5586	0.23187	-0.52578	-0.79649	0.87057	-0.15032	0.16286	-0.68671	-0.55037	-0.48459	-0.46023	-0.57472	-0.78267	0.0077699	0.035693	0.3501	0.1951	-0.45206	2.3597	0	0.45256	-0.25573	0.79548	-0.36301	-0.016748	-0.13204	0.6974	0.16776	0.20446	0.48039	0.31544	-0.72511	0	0.11732	0.53971	-0.59572	-0.31477	1.1479	-0.019859	-0.28093	0.41867	0.013311	-0.67221	0.19098	0.016769	1.5103	0.52783	-0.58369	-0.47029	0.10683	0.54252	-0.17118	0.5661	1.4682	0.71695	0.099049	0.22695	0.228	1.6263	0.55006	0.49998	-0.017462	0.016501	1.407	0.16397	0.1002	0.56912	-0.13393	-0.2135	0.80164	0.2973	0.015692	-0.29412	-0.64218	0.064505	0.16005	0.56658	-0.28989	0.4474	0.73856	0.17304	0.10453	-0.4405	0.18337	0.4948	0.9771	0.20511	0	0.072563	0.73618	-0.6263	-0.18195	0.33714	0.18247	0.19248	0.065766	-0.012887	-0.41595	0.093336	0.34797	-0.64956	-0.070601	-0.5102	-0.75446	-0.29245	-0.64785	
Amplification Peak  2 - CN values	1q21.3  	chr1:150149594-152025649(probes 10322:10519)    	chr1:150496901-150930199(probes 10355:10400)    	chr1:121387801-158562662(probes 9826:11317)     	0.0073525	  0.0073525		Actual Copy Change Given	-0.026084	0.20848	0.22496	0.068298	1.8149	2.0983	0.0083254	0.89944	1.0046	1.21	1.8015	0.22675	0.60866	0.0439	1.7919	0.28794	0.20736	0.015974	-0.014692	-0.29378	0.89	0.47418	1.9784	0.58699	0.068633	0.016054	-0.6217	0.083549	0.47061	0.5862	-0.020573	0.069473	0.16423	1.2511	0.092151	0.31143	0.021723	0.38595	0.063165	1.0065	1.87	0.90702	0.015428	2.3662	2.2684	0.53971	-0.14007	0.090896	2.1847	0.23958	0.093707	1.2588	0.26101	0.034657	-0.096945	0.33264	0.4794	-0.043108	0.17265	0.12934	0.68535	0.53279	0.52291	0.99486	0.43215	0.79734	0.16674	0.085636	0.0093536	0.57034	1.1606	0.38494	-0.0050356	0.13603	0.6286	-0.10744	0.42129	0.7233	0.016941	0.32559	-0.024922	0.76877	0.034055	0.10838	0.0059961	0.02491	0.65219	0.10625	-0.054734	0.82093	2.7717	-0.075834	0.95126	0.052137	0.5704	-0.050532	0.035898	0.33329	0	0.082134	0.73174	0.14264	0.40938	0.070878	0.0096741	0.1037	0.046399	0.4941	0.0090034	0.48068	-0.030457	-0.0025547	1.3794	0.41871	0.063527	0.75515	0.74902	
Amplification Peak  3 - CN values	2q14.1  	chr2:113191588-113415813(probes 27718:27726)    	chr2:113201401-113406599(probes 27719:27725)    	chr2:113131217-113434242(probes 27711:27728)    	0.13745	    0.18228		Actual Copy Change Given	-0.7347	0.23499	0.061653	-0.052433	-0.064276	0.18176	0.82483	0.021223	0.20391	1.1013	0.041423	0.10592	0.10641	0.012781	0.011138	0.22091	-0.010433	0.019087	0.0079964	0.87524	0.2025	0.12783	0.69459	0.76193	0.085215	0	0.018855	0.072615	0.47008	0.090304	0.01098	-0.023846	0.36368	0.32778	0.04435	0.026271	0.032185	0.017376	-0.079801	0.20271	-0.060045	1.3373	0.0077236	0.48844	0.21638	0.46423	-0.49581	0.069943	0.62573	-0.13025	-0.28926	0.35264	0.018212	0.055275	0.06788	-0.2474	-0.44312	-0.42025	0.012387	0.1358	0.021129	0.55031	0.33867	-0.025224	0.17743	0.42201	0.26554	-0.061711	0.042596	-0.028345	0.23332	0.13515	0.030971	0.00163	0.0010179	0.0057906	0.3534	0.29737	0.07185	3.1798	0.025712	2.7556	0.32164	0.052584	0.035839	-0.014359	0.55827	0.12457	0	-0.69762	6.4602	0.037672	0.88232	-0.63369	0.44107	0.8183	-0.50261	0.11364	0.0079847	0.0020727	0.053827	0.048456	0.33808	-0.019912	-0.86613	0.19359	0.013322	-0.56028	-0.69738	0.039905	0.0024303	-0.66379	1.4677	0.055721	0	0.19779	-0.049196	
Amplification Peak  4 - CN values	2q31.2  	chr2:143435801-222210929(probes 29848:36344)    	chr2:177552830-177727979(probes 32686:32700)    	chr2:177523901-178333880(probes 32683:32758)    	0.087263	    0.16618		Actual Copy Change Given	0.1539	0.011531	0.061653	0.10168	-0.064276	0.18176	0.82483	0.44027	0.20391	0.9526	0.041423	0.94257	0.10641	0.012781	0.011138	3.3935	0.21071	0.019087	0.0079964	-0.0062409	-0.27007	1.019	2.0323	0.052509	0.13648	0	0.79164	-0.006942	0.64107	-0.043528	1.4348	0.5575	-0.068409	1.1378	0.27106	0.99882	0.032185	0.55343	0.066212	0.98459	-0.060045	0.54495	0.0077236	1.3987	0.60683	0.46423	3.1864	0.22762	1.4587	0.27545	0.032777	0.094329	0.093241	-0.012836	0.0027798	0.16764	0.09985	0.5025	0.031512	0.77196	0.021129	0.78662	0.35502	-0.00023565	-0.24418	0.030726	0.26554	-0.01128	0.042596	-0.0236	0.66298	0.66671	0.61338	0.00163	-0.08757	0.017545	0.26988	-0.0867	0.07185	-0.41012	0.025712	-0.077226	0.33932	0.11125	0.079679	0.030942	0.58358	0.12457	0.015301	0.08007	0.76824	0.26585	0.20505	0.011794	-0.27012	-0.070944	0.50318	-0.10826	0.064055	0.099224	0.89905	0.072391	1.2799	0	0.35574	0.27126	0.70298	0.019369	-0.054813	0.10905	0.0024303	0.097219	0.11323	-0.039556	0	0.29669	0.08042	
Amplification Peak  5 - CN values	3q26.2  	chr3:168095201-170123451(probes 51284:51442)    	chr3:169565901-169769648(probes 51393:51404)    	chr3:153828886-198295559(probes 50357:53982)    	0.0001566	  0.0001566		Actual Copy Change Given	0.19823	0.27321	0.3296	0.4114	2.6616	0.51645	1.8308	0.7671	1.8709	0.51962	0.027474	1.1099	0.47554	1.3651	0.012141	1.004	0.62837	2.3305	-0.0040014	0.92005	0	0.91126	6.0782	0.020897	0.12902	0.013271	0.41835	0.078184	0.61777	0.87128	1.8463	1.7937	2.3115	1.1684	0.20172	0.4846	0.26783	1.8496	0.64535	1.045	1.3018	1.6607	0.014453	1.4576	0.9014	1.0704	1.3685	0.49168	2.1659	0.2625	0.18579	1.5952	0.53911	1.8284	2.1123	0.69054	0.60311	0.28478	0.033098	0.15891	0.11886	1.2792	0.38436	0.49451	-0.027356	1.1595	0.74825	0.46894	0.69884	0.62334	0.40628	1.0953	1.1681	0.2344	2.3627	0.049903	0.26505	2.807	0.78365	0.052789	0.02867	0.62158	0.92742	0.11426	1.858	1.461	1.0894	1.0349	0.49116	0.70063	5.236	0.053843	0.81956	0.23654	1.6368	0.8817	0.017422	0.22049	-0.0080651	0.04703	0.77352	0.05929	0.8776	1.3113	1.1386	0.75188	1.3234	1.1866	0.50418	1.075	-0.017553	2.1189	0.23561	0.20056	0.84952	0.70491	0.046009	
Amplification Peak  6 - CN values	4p16.3  	chr4:1-9175699(probes 53983:54811)                    	chr4:1740001-1832499(probes 54170:54181)            	chr4:1740001-1900799(probes 54170:54186)            	0.21082	    0.21082		Actual Copy Change Given	-0.73591	0.046377	0.10265	0.23479	1.0365	0.31481	-0.86677	-0.40873	0.57072	0.23981	-0.89998	0.97137	-0.35959	-0.57879	-0.87917	3.601	-0.046516	-0.024778	0.022805	-0.017305	0.14972	0.89409	-0.56559	-0.79194	0.10681	-0.008955	-1.2067	1.8854	-0.48473	0.57504	0.044251	-0.74464	-0.41802	-0.81054	-0.37346	-0.49967	0	-0.85179	-0.063096	-0.079075	0.53245	-0.17925	0.0065386	-0.48278	0.14451	-0.031713	0.079013	-0.30443	0.67047	0.24225	0.12763	-0.27734	-0.31388	-0.75181	0.059021	-0.18575	-0.27314	0	-0.61673	-0.4365	-0.78082	1.0305	-0.22051	-0.0083914	0.25242	1.6628	-0.080598	-0.030136	0.12074	0.0084787	0.17753	-0.479	0.53269	0.12603	-0.46511	-0.65248	-0.21484	0.18874	-0.13904	0.1993	0.42005	0.13708	-0.31237	0.1361	-0.0202	-0.037908	0.20129	-0.29533	-0.18034	-0.5578	-0.28191	0.05319	0.47653	0.03591	0.73648	-0.15477	-0.46794	-0.12878	-0.027351	0.013012	0.09312	0.03355	-0.61541	0.29855	0.79324	-0.14064	-0.63641	-0.54968	0.82397	0.070449	0.4415	0.069507	-0.047356	0.31863	0.11453	0.087259	-0.61117	
Amplification Peak  7 - CN values	5p15.33 	chr5:1-13692099(probes 68891:69900)                 	chr5:814801-1032099(probes 68960:68976)              	chr5:653301-1108549(probes 68945:68987)              	0.21082	    0.21082		Actual Copy Change Given	0.10757	1.1314	0.10215	-0.099568	0.96912	0.52737	1.4439	-0.42954	2.1229	0.051867	-0.0027329	0.1825	0.14918	-0.61679	0.006862	-0.082063	-0.14297	0.42304	0.014046	-0.28136	-0.49259	0.31637	1.3475	1.4457	0.41501	-0.0035281	1.2213	0.016079	-0.40058	-0.4023	1.7479	0.0079233	0.1747	1.4275	-0.014686	-0.20349	0.026674	0.57223	0.42263	0.15809	1.6378	1.3784	0.1064	0.29385	0.21683	0.5044	0.57748	0.33452	3.2265	1.4188	0.1298	1.093	0.053339	-0.72561	0.22284	-0.17274	0.44176	0.087213	-0.038076	-1.042	-0.010489	-0.31437	0.2375	-0.4974	0.78775	0.49748	-0.037621	0.29238	0.28516	0.36961	0.51028	0.19109	0.01774	0.12406	-0.21701	0.056484	0.14232	0.34858	0.038274	-0.4333	0.050396	1.1822	-0.078948	-0.28121	0.04019	-0.043678	-0.42691	0.14859	0.80299	0.33657	1.1163	0.32617	-1.2009	-0.035089	0.13959	0.8502	0.17024	2.1396	-0.0032448	-0.0018284	-0.0034515	-0.58309	0.11854	0.30192	0.41315	0.057457	0.67506	-0.020339	0.45343	0.043575	0.26077	0.058474	-0.26041	0.37692	0.030024	-0.19404	0.48887	
Amplification Peak  8 - CN values	5q21.1  	chr5:87412701-181538259(probes 75005:82476)      	chr5:100586201-102236899(probes 75920:76037)    	chr5:100586201-102262249(probes 75920:76040)    	0.22922	    0.22922		Actual Copy Change Given	-0.69015	-0.20356	0.10215	0.052881	-0.83559	-0.33997	-0.87325	-0.39989	-0.80461	-0.021398	0.046513	-0.11319	0.65615	-0.59155	0.006862	12.5686	-0.19231	0.040275	0.014046	-0.067908	0.24431	-0.4538	-1.2866	-0.7949	0.87947	-0.66388	0.79331	0	-0.52338	-0.40815	0.027014	-0.84659	0.80258	-0.01486	0.21414	-0.1686	-0.012677	0.37643	0.17751	0.055395	-0.60564	-0.52485	-0.74835	-0.16244	0	-0.048215	-0.42863	-0.14648	-0.78893	0.28939	0.08358	-0.256	-0.29844	-0.89498	0.62024	0.17279	-0.50582	0.242	0.017272	-0.38452	-0.32594	-0.37953	-0.10859	-0.4974	-0.65631	-0.18033	-0.07835	-0.033734	-0.052088	-0.64054	0.14213	-0.097779	-0.43918	0.12406	-0.017136	0.014877	-0.16976	-0.20031	-0.30062	0.0018739	-0.39012	-0.17952	-0.34237	-0.25928	-0.55167	0.52111	-0.43794	-0.33921	-0.21083	-0.73272	0	-0.14179	-0.21381	-0.64085	-0.0017181	-0.32193	-0.51369	-0.62343	0.015726	0.06753	-0.72605	-0.30264	-0.81763	-0.036081	-0.012458	-0.08631	-0.044658	-0.54097	-0.71067	-0.45999	-0.028457	0.76685	-0.26041	-0.82039	-0.83164	-0.21242	0.63161	
Amplification Peak  9 - CN values	6p21.33 	chr6:31980401-32013399(probes 85066:85074)        	chr6:31980901-31994699(probes 85067:85067)        	chr6:31979601-32028699(probes 85065:85078)        	0.013572	   0.013572		Actual Copy Change Given	-0.021193	0.038623	0.15174	0.11525	0.78439	0.32803	0.015409	0.44504	0.99762	2.9268	-0.84055	0.09803	-0.48071	1.2402	-0.86263	-0.33847	7.6397	0.067745	-0.010339	0.68869	0.20822	0.11418	0.024669	0.033363	-0.36646	0.018849	-0.38111	-0.7408	-0.16422	0.61132	0.46861	0.023449	0.26579	-0.032794	-0.046251	0.70136	0.016705	-0.29931	0.81368	0.44369	0.46414	2.265	0.026626	0.65789	0.81116	2.4382	-0.66129	0.022941	0.86152	0.28861	0.02401	0.34982	-0.042283	0.91778	1.1685	0.22184	0.27506	-0.030563	-0.6599	1.0194	-0.0038102	0.4309	-0.71466	0.40876	1.2385	0	0.29776	0.019674	0.7396	0.45751	0.4079	0.83306	-1.8729	-0.0066246	0.89808	-0.024298	0.013177	1.0401	0.12941	0.52052	-0.11185	0.61368	1.1822	2.4991	0.027303	0.046442	3.1609	-0.41286	0.14561	0.12323	0.71249	-0.10295	-0.75884	0.70213	1.0101	0.091476	0.022075	0.21944	-0.017923	3.5813	-0.01712	2.0239	-1.4723	1.2115	0.88502	-0.022681	0.74417	0.068491	0.65811	-0.022858	-0.02846	0.093781	0.27254	-1.5404	0.0087406	0.44595	-0.4835	
Amplification Peak 10 - CN values	6q16.3  	chr6:104017901-107459299(probes 89874:90091)    	chr6:104730522-104785172(probes 89877:89882)    	chr6:104019101-107519719(probes 89875:90095)    	0.01917	    0.01917		Actual Copy Change Given	0.13556	-0.079926	0.31926	0.1359	0.73762	-0.024804	0.060063	-0.41117	0.2665	-0.52275	-0.90176	-0.58119	0.13541	0.0039186	-0.87383	0.83795	0.0020901	-0.66813	-0.010339	0.20051	-0.45062	-0.41764	0.12854	-0.79025	-0.82459	-0.65323	0.32756	-0.8133	-0.47569	0.11798	0.035499	-0.82859	-0.096793	-0.032794	0.20816	-0.38496	0.17468	0.58001	-0.26474	1.4361	-0.57135	0	-0.73185	-0.4932	0.25973	0	0.10258	0.17889	2.1081	-0.54095	-0.30103	-0.24591	0.032469	0.021589	0.65955	0.40618	0.56589	0.13277	-0.58383	0.11116	-0.0038102	0.028544	0.18339	-0.48811	0.028524	-0.37112	1.9962	0.15638	-0.50604	13.4139	0	-0.73386	0.076066	-0.0066246	-0.51049	-0.63429	-0.18408	0.95158	0.16912	0.23776	-0.39291	-0.25995	1.575	-0.37426	-0.52604	-0.64798	0.078692	0.12696	0.2946	-0.73122	1.1511	0.015004	-1.2933	0.62802	5.2733	-0.33339	0.99293	0.21944	-0.017923	0.072805	-0.6962	-0.62953	0.024041	-0.59619	0.018183	0.10077	-0.64328	-0.54918	-0.038736	-0.46169	-0.02846	-0.61543	0.27254	-0.73437	-0.79935	-0.20415	-0.39949	
Amplification Peak 11 - CN values	7q36.1  	chr7:57822701-159345973(probes 99718:108223)     	chr7:151213908-151215099(probes 107500:107501)  	chr7:150572801-154667324(probes 107428:107835)  	0.12646	    0.12646		Actual Copy Change Given	0.77904	0.25853	-0.064536	-0.012355	1.6297	0.83283	-0.037631	0.38512	0.81831	0.10806	-0.038219	-0.67866	0.082421	0.0060836	-0.10895	0.37889	0.20167	0.7918	0.0070756	-0.025571	0.94924	0.40491	-0.62272	0.0034507	1.8224	0.035424	0.12073	0.22962	1.2293	0.73364	-0.025697	1.6348	-0.18599	0.75432	-0.065662	0.23067	0.007316	0.23695	-0.23124	0.048028	0.55394	-0.29035	0.057776	0.24793	0.11081	0.41005	0.071048	-0.41591	1.6753	0.50271	0.4333	0.53363	0	0.10122	0.6212	0.18887	0.040648	0.14731	0.0047601	0.076764	0.031668	0.1491	0.41923	0.75829	0.70691	0.328	0.05344	-0.0076426	0.084479	0	0.19409	0.066149	0.4394	-0.012948	1.5216	0.076065	0.2217	0.64342	-0.1262	0.39196	0.23233	0.38571	-0.34515	0.07749	0.033078	0.033544	1.1348	0.12607	-0.19986	1.1312	0.61725	0.065909	0.49258	0.58971	0.66901	0.80458	0.82935	0.36437	-0.027521	-0.00048755	0.081903	0.70039	-0.027619	0.7717	0.77343	0.1467	0.35878	-0.034946	1.9149	0.085399	0.043355	0.068124	-0.11285	0.23781	-0.00064333	0.21649	-0.20235	
Amplification Peak 12 - CN values	8q24.3  	chr8:143742137-144041540(probes 118654:118703)  	chr8:143872178-143872699(probes 118673:118673)  	chr8:101570301-145138636(probes 115884:118846)  	3.4076e-08	 3.4076e-08		Actual Copy Change Given	-0.69882	0.13683	-0.010044	0.13261	2.22	1.1127	0.89605	0.5588	1.8982	1.7038	1.7976	1.1932	5.0692	-0.43414	1.5724	0.46592	0.63566	2.5379	1.0469	0.14526	0.19331	2.6109	-0.48116	0.93706	1.8643	1.1442	0.75133	0.42878	1.2567	2.4868	2.8794	2.6892	-0.27954	0.78723	-0.16923	-0.26096	0.9949	1.6018	-0.49178	0.35132	1.547	1.0961	2.19	0.26942	1.4344	2.8639	1.3081	0.15942	1.3646	0.76414	1.2433	0.43034	0.3218	1.7268	2.1681	0.016424	1.6404	0.44034	0.13893	0.21013	0.28446	0.44504	-0.11297	1.0087	1.1711	0.52611	0.39214	0.31167	0.18768	13.7354	0.064648	1.5775	0.97795	1.4451	2.3984	-0.59678	0.79651	0.29249	0.54666	-0.17262	1.9396	0	0.94002	-0.28922	0.89131	2.0802	-0.27455	0.25729	0.2843	1.091	1.4895	0.51244	1.586	0.89413	1.5172	0.48857	1.4882	2.5119	0.23188	0.23313	-0.013825	0.74851	1.4023	2.8206	3.044	0	0.72937	0.85796	0.31463	0.12927	0.5154	3.1508	1.8062	2.8569	2.8873	0.063968	0.5115	
Amplification Peak 13 - CN values	10q26.3 	chr10:112528789-133797422(probes 136565:138564)	chr10:133466307-133467399(probes 138525:138526)	chr10:132187183-133565599(probes 138379:138556)	0.19057	    0.19057		Actual Copy Change Given	-0.017527	0.013753	0	-0.062296	0.020704	-0.29201	0.021142	-0.010928	0.32198	-0.46904	-0.012396	1.1654	0.13952	0.20626	-0.032806	-0.92643	-0.019215	-0.26816	0.0064056	-0.014369	0.48962	-0.4677	0.034392	0.78876	-0.83391	-0.51236	1.1293	-0.75975	0.48512	0.51424	-0.5384	0.041471	-0.091142	1.0564	0.071578	-0.020641	-0.0010122	-0.0036789	0.38118	-0.63701	-0.61592	0.34303	-0.0024304	-0.68827	-0.27865	-0.035882	0.25293	-0.14446	-0.039971	0.8709	0.097849	0.041769	0.0080306	1.1564	-0.50216	-0.23421	0.62527	0.59042	0.1152	0.17232	0.026538	-0.57241	0.56474	-0.46678	0.32163	0.42284	0.010614	0.36721	0.3142	0.29768	0.49187	0.54613	0.005821	-0.0083969	0.65041	0.074144	0.21194	-0.26254	0.035367	0.68332	0.28474	0.28096	0.0035497	0.026271	0.64826	-0.048433	-0.35036	-0.35666	-0.23797	0.1331	-0.31966	0.10015	0.87669	-0.60319	0.80391	0.088004	0.33927	1.063	-0.02421	0.03065	0.61334	0.052585	-0.54171	-0.37353	0.019923	0.16886	-0.068405	0.070597	-0.5686	0.033585	0.42824	0.070282	0.169	-0.53668	1.7228	0.075801	-0.034372	
Amplification Peak 14 - CN values	11q13.5 	chr11:73652479-81047914(probes 144393:144921)    	chr11:76721601-77071499(probes 144696:144721)    	chr11:75477701-81047914(probes 144582:144921)    	0.052392	   0.052392		Actual Copy Change Given	-0.0032463	-0.061489	3.3239	0.29947	-0.041735	-0.049351	0.015272	0.024045	0.41263	0.10503	-0.023077	0.72464	0.14023	0.071005	-0.011602	0.13674	0.35682	0.053286	0	0.026796	-0.1295	0.40283	0.80668	-0.81476	0.94126	0.61237	0.45051	0.05833	0.1984	1.0436	1.3166	-0.069478	0.31253	0.6834	-0.42364	0.68962	-0.039686	0.36283	0.1975	0.42127	0.53319	0.23675	-0.0031976	1.1352	0.98591	1.1479	0.28703	-0.002944	1.6593	0.18729	0.080334	0.38551	0.77988	0.052145	0.47781	1.8499	0.17733	-0.037344	0.010832	-0.47671	0.079622	0.1146	-0.12783	1.0684	0.071676	-0.46392	0.043923	0.10457	-0.061341	-0.0063851	0.19505	0.15956	-0.040062	0	1.0618	0.0053761	-0.037338	2.2654	0.49749	0.62736	0.57133	0.14573	-0.0037444	-0.30024	0	0.50779	0.094937	0.11067	-0.083165	0.90072	-0.10463	0.01113	-0.76679	0.012849	0.045238	-0.26748	-0.51384	0.50834	-0.016636	-0.097723	0.71906	0.079384	1.6208	0.07668	0.089458	-0.017032	0.055827	0.14162	0.059517	0.5418	-0.019252	0.026001	0.57764	1.1639	1.071	-0.28456	0.051982	
Amplification Peak 15 - CN values	12p13.32	chr12:3016501-4730514(probes 149445:149573)        	chr12:3873401-4434099(probes 149508:149542)        	chr12:3022101-5523913(probes 149446:149611)        	0.010792	   0.012152		Actual Copy Change Given	-0.017884	-0.49945	0.062877	-0.059212	0.086034	1.6038	-0.89152	2.0354	1.566	-0.48423	-0.017856	-0.35496	-0.39305	0.047532	0.02471	6.8609	0.0024472	-0.63732	0.004345	0.062594	0.71523	0	0.71504	0.7355	0.032949	0.0078578	-0.16686	0.044788	0.39452	2.3177	-0.56313	0.82487	0.92675	1.4448	0.22381	0.25703	0.017161	0.21257	0.087991	-0.13069	0.39234	-0.14629	0.0052704	-0.14382	0.46778	0.56181	0.34471	0.1774	0.61804	0.16436	-0.31346	0.0035234	13.7157	0.043377	1.0358	1.7438	0.05112	0.18457	0.031466	3.4114	0.072795	0.35913	0.10523	0.47961	0.1649	1.0531	-0.09298	-0.23092	1.2907	0.62739	-0.20753	-0.85176	-0.036725	-0.1625	1.1092	0.0087972	0.58299	-0.34213	1.1937	0.090323	0.0087382	0.55355	0.012041	-0.22523	-0.031597	-0.025658	0.11762	-0.38301	-0.21246	0.77673	0.47479	0.12309	-0.23013	1.3068	1.9118	0.21153	0	0.35133	0.78462	-0.043618	0.70533	0.034722	-0.49103	-0.24447	0.65943	0.37435	0.014231	0.049135	0.046347	0.5406	0.80087	0.018918	1.1339	0.16337	-0.019335	0.85547	-0.1119	
Amplification Peak 16 - CN values	12p12.1 	chr12:23731077-31399165(probes 151155:151691)    	chr12:25155401-25526899(probes 151258:151295)    	chr12:23740901-30397799(probes 151156:151596)    	0.061533	   0.090173		Actual Copy Change Given	0.17015	-0.0058505	0.062877	0.11188	-0.03227	1.9255	-0.88323	2.0894	0.89307	13.5205	0.024678	-0.025568	0.051621	-0.041722	0.02471	0.25486	0.0024472	0.010108	0.004345	0.062594	0.19712	0	0.05789	0.79277	1.0229	0.0078578	-1.4341	0.044788	0.39452	1.4237	-0.57646	0.82487	0.63283	1.4448	0.48028	-0.1381	0.017161	0.42875	0.24855	0.068454	0.39234	-0.14629	0.0052704	0.43002	0.46778	0.56181	0.88791	0.1774	0.60283	0.32327	-0.31346	0.13385	0.45226	0.043377	0.45602	0.94765	-0.0010818	0.046261	0.031466	0.17707	0.072795	0.58142	0.26868	0.47961	0.1649	0.99856	-0.09298	-0.23092	0.41455	0.62739	0.39661	0.56288	-0.44575	-0.1625	0.37862	0.0087972	0.58299	1.2649	0.81755	0.090323	0.0087382	0.55355	0.012041	1.0019	-0.031597	0.023797	0.52306	-0.38301	0.095544	-0.047914	0.74489	0.12309	-0.28594	0.55654	1.6046	0.3864	0	0.078123	0.78462	0.056957	0.072343	-0.28463	0.06185	-0.24447	-0.21424	0.62911	0.014231	0.049135	0.046899	0.5406	0.80087	0.018918	1.1339	-0.033995	-0.019335	3.6842	0.041546	
Amplification Peak 17 - CN values	12q12   	chr12:44884401-46198840(probes 152390:152466)    	chr12:45439901-46188899(probes 152437:152465)    	chr12:44884501-46218723(probes 152391:152468)    	0.15549	    0.16333		Actual Copy Change Given	0.17015	-0.24191	0.062877	0.11188	-0.03227	0.83586	-0.88323	-0.40601	0.40257	5.9083	0.024678	-0.025568	-0.44383	0.65499	0.02471	0.1212	0.010891	-0.64348	0.004345	0.062594	0.19712	-0.47116	1.3115	0.057184	0.024302	-0.65004	0.12456	0.044788	0.52239	-0.22905	-0.57646	0.011116	0.47044	0.44734	-0.070269	0.14675	0.017161	0.056814	0.24855	-0.36405	0.50502	-0.14629	-0.74724	-0.052102	1.0136	0.56181	0.12085	0.1774	0.60283	0.25815	-0.31346	0.50149	-0.1998	0.043377	0.04196	0.30392	-0.0010818	-0.19883	0.031466	1.7565	0.072795	-0.12214	0.59968	0.024904	0.1649	0.38684	-0.09298	0	0	0.62739	0.39661	-0.054365	0.3289	-0.1625	0.56608	0.0087972	2.1714	0.25978	0.0014623	0.090323	0.0087382	0.55355	-0.28219	0.33679	-0.031597	0.023797	0.59216	-0.38301	0.095544	0.53273	0.74489	0.12309	0.42661	-0.081205	-0.075955	0.3864	0	0.078123	0.78462	0.056957	0.072343	0.076167	-0.37122	0.027939	0.022772	0.15259	0.014231	0.049135	0.046899	-0.00067485	0.80087	0.018918	0.83634	-0.37697	-0.019335	4.8121	0.041546	
