Unique Name	Descriptor	Wide Peak Limits	Peak Limits	Region Limits	q values	Residual q values after removing segments shared with higher peaks	Broad or Focal	Amplitude Threshold	X1032	X103	X1040	X106	X1097	X1098	X1172	X1177	X1192	X1196	X119	X120	X1230	X1237	X1265	X1269	X1283	X128	X1326	X1341	X1364	X137	X1410	X1419	X1471	X1499	X1530	X1548	X1552	X1568	X1580	X1582	X1593	X1605	X1634	X1652	X1677	X1689	X1718	X1751	X1851	X1922	X1928	X1979	X2090	X2120	X2152	X2176	X2212	X2316	X2354	X2357	X2360	X2362	X2374	X23	X2401	X2412	X2415	X2429	X2438	X2443	X2503	X2529	X2554	X2556	X2577	X2587	X2593	X2638	X2648	X2665	X2700	X2704	X2716	X2763	X2773	X2797	X2816	X2825	X2890	X2902	X2949	X2991	X2998	X300	X301	X3056	X3059	X3080	X3107	X3144	X3151	X3225	X3238	X3297	X3349	X3391	X342	X356	X429	X451	X472	X544	X592	X603	X655	X736	X80	X860	X88	X935	X93	X94	X970	X987	X991	
Deletion Peak 39	14q32.33	chr14:106287746-106639150(probes 180259:180324)	chr14:106470592-106507399(probes 180292:180295)	chr14:106484409-106507399(probes 180294:180295)	0.012753	     0.1597		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0	0	0	1	0	0	0	0	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	
Deletion Peak 40	15q11.2 	chr15:20290201-20671966(probes 180410:180438)    	chr15:20515101-20553299(probes 180430:180432)    	chr15:19987701-22608199(probes 180385:180568)    	4.1231e-11	 0.00077737		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	0	0	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	0	0	0	1	1	1	0	1	1	1	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	1	1	1	0	1	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	
Deletion Peak 41	15q11.2 	chr15:21732726-22095299(probes 180527:180529)    	chr15:21742664-22095299(probes 180528:180529)    	chr15:19987701-22608199(probes 180385:180568)    	1.6079e-11	 9.6536e-05		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	0	0	0	1	1	0	1	1	0	1	1	1	0	1	1	1	1	0	0	0	1	1	1	0	1	1	1	1	0	1	0	0	1	1	0	0	1	0	0	1	0	0	1	1	1	1	0	1	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	
Deletion Peak 42	15q14   	chr15:34364201-34752899(probes 181530:181551)    	chr15:34527901-34540066(probes 181546:181547)    	chr15:34064301-34800112(probes 181496:181555)    	2.9513e-06	 0.00010438		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	0	0	0	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	0	0	1	0	1	1	1	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0	1	1	1	1	1	0	0	0	1	1	0	1	0	0	1	1	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	1	0	1	1	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	0	1	0	1	0	
Deletion Peak 43	16p13.11	chr16:16266701-16366999(probes 189236:189241)    	chr16:16267201-16366999(probes 189237:189241)    	chr16:16331578-16366999(probes 189240:189241)    	0.026495	   0.026459		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	1	0	0	0	0	1	0	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
Deletion Peak 44	16q22.1 	chr16:70042801-70212210(probes 193444:193470)    	chr16:70151385-70212210(probes 193467:193470)    	chr16:70120770-70221237(probes 193453:193472)    	3.4034e-05	 4.8247e-05		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	0	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	0	1	0	1	1	1	1	1	1	1	0	1	0	0	1	0	1	1	0	1	1	1	1	1	0	0	1	1	0	0	1	1	1	0	0	1	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	0	0	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	
Deletion Peak 45	16q24.3 	chr16:73093101-90338345(probes 193894:195714)    	chr16:90096058-90338345(probes 195714:195714)    	chr16:90066901-90338345(probes 195708:195714)    	0.16501	    0.21381		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	0	0	0	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	0	1	0	1	1	1	0	0	1	1	1	1	1	1	1	0	1	0	0	0	1	1	0	1	1	1	1	0	0	1	0	0	0	1	1	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	1	0	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	0	0	1	0	1	0	0	1	1	0	1	0	1	1	0	1	0	1	1	1	1	1	0	
Deletion Peak 46	17p11.2 	chr17:16764201-16939599(probes 197410:197431)    	chr17:16772534-16842999(probes 197411:197427)    	chr17:16734601-16941179(probes 197404:197432)    	3.0953e-08	 6.1039e-07		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	1	1	0	0	0	1	0	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	1	1	1	1	0	1	0	0	1	1	0	1	0	0	0	0	1	1	0	1	0	0	1	1	0	1	0	1	1	0	0	1	0	1	0	1	0	1	0	0	1	0	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	
Deletion Peak 47	17p11.2 	chr17:18388467-18582699(probes 197684:197708)    	chr17:18411634-18442299(probes 197689:197690)    	chr17:18411901-18461799(probes 197690:197691)    	8.1182e-23	 9.2294e-18		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	1	1	0	0	0	1	1	0	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	0	0	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	0	1	1	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	0	
Deletion Peak 48	17p11.2 	chr17:21704201-27082785(probes 198110:198133)    	chr17:22204601-22301192(probes 198121:198126)    	chr17:21260001-27025281(probes 198071:198132)    	5.1536e-18	 4.5653e-07		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	1	1	0	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	1	1	0	1	1	1	1	1	1	0	1	1	0	1	0	1	0	1	0	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	1	1	0	
Deletion Peak 49	17q12   	chr17:36212134-36486725(probes 199293:199297)    	chr17:36212414-36452499(probes 199294:199295)    	chr17:36106292-36498435(probes 199287:199303)    	1.7533e-12	 6.7054e-08		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	1	0	0	0	0	1	1	1	1	0	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	1	1	0	1	1	0	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	1	1	0	1	0	1	1	0	0	1	1	1	1	0	1	1	1	1	1	0	1	0	1	0	0	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	
Deletion Peak 50	17q21.31	chr17:45468501-45601299(probes 201069:201086)    	chr17:45514769-45519299(probes 201078:201079)    	chr17:45468501-45602199(probes 201069:201089)    	1.5551e-15	 2.9787e-11		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	1	0	0	1	0	1	1	1	1	0	0	0	0	1	1	1	0	0	1	0	1	1	1	1	1	1	1	0	1	1	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	1	1	0	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	1	1	1	1	0	1	0	0	0	0	0	1	1	0	1	0	0	1	1	1	1	0	1	1	0	0	0	1	1	1	1	0	0	
Deletion Peak 51	17q21.31	chr17:46218978-46357388(probes 201165:201183)    	chr17:46285771-46357388(probes 201179:201183)    	chr17:46050701-46726699(probes 201154:201207)    	4.5518e-18	 1.6146e-13		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	1	0	0	1	0	1	0	0	1	0	1	1	0	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0	1	1	1	1	1	1	0	1	1	0	0	1	1	1	0	0	1	1	0	1	1	0	1	1	0	0	0	0	1	1	1	1	0	
Deletion Peak 52	18q23   	chr18:79377203-80373285(probes 210787:210887)    	chr18:80044301-80136015(probes 210865:210866)    	chr18:75427381-80373285(probes 210603:210887)    	0.001124	  0.0011078		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	1	1	0	1	1	1	0	0	1	0	0	0	1	0	0	1	1	0	1	1	1	0	1	0	1	0	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	1	0	1	1	0	0	1	1	0	1	0	1	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	0	1	0	1	1	0	0	1	1	1	0	0	
Deletion Peak 53	19p13.3 	chr19:1881701-2045966(probes 211122:211137)        	chr19:1915781-1971499(probes 211126:211128)        	chr19:1-9793249(probes 210888:212075)               	2.2686e-20	 3.9174e-20		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	0	0	0	1	1	1	0	1	0	1	1	0	0	1	0	1	1	1	0	0	1	0	0	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	0	0	1	1	1	0	1	0	1	1	0	1	0	1	0	1	1	1	0	
Deletion Peak 54	19p12   	chr19:20424782-20624199(probes 214503:214528)    	chr19:20497201-20624199(probes 214516:214528)    	chr19:20259522-20949587(probes 214480:214565)    	0.0082524	   0.046401		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	
Deletion Peak 55	19q13.42	chr19:54206601-54238999(probes 219958:219969)    	chr19:54206701-54223576(probes 219959:219967)    	chr19:54217181-54250872(probes 219962:219982)    	0.0051197	   0.096434		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	1	0	0	0	1	0	0	1	1	0	0	0	1	1	1	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	1	1	0	0	1	1	0	1	1	0	1	1	0	0	0	1	0	1	0	0	0	0	1	1	1	1	0	1	0	1	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	
Deletion Peak 56	19q13.42	chr19:54758778-54798099(probes 220199:220213)    	chr19:54758778-54798099(probes 220199:220213)    	chr19:54747549-54837864(probes 220187:220233)    	6.586e-15	 3.7072e-14		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	1	0	0	0	1	0	1	1	1	1	0	0	1	1	0	0	1	1	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	1	1	0	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	0	1	0	1	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	
Deletion Peak 57	20p13   	chr20:1541776-1630299(probes 221321:221336)        	chr20:1588601-1630299(probes 221330:221336)        	chr20:1578501-1635399(probes 221328:221337)        	0.00032867	 0.00032255		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
Deletion Peak 58	21p11.2 	chr21:6456901-9026799(probes 227173:227177)        	chr21:6456901-9026799(probes 227173:227177)        	chr21:1-9279069(probes 227166:227191)              	1.2493e-09	 1.1638e-09		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	1	0	0	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	1	1	0	1	0	0	1	1	1	0	0	0	1	0	1	0	1	
Deletion Peak 59	21q11.2 	chr21:10603501-13413786(probes 227329:227343)    	chr21:10716897-13384999(probes 227335:227342)    	chr21:10718346-14054748(probes 227336:227406)    	0.00045942	 0.00045523		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	1	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	
Deletion Peak 60	21q22.3 	chr21:44339072-44457036(probes 229686:229724)    	chr21:44339315-44457036(probes 229687:229724)    	chr21:44390921-44435096(probes 229704:229718)    	0.042303	   0.043228		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	1	1	0	1	1	1	1	0	0	1	0	1	1	1	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	1	
Deletion Peak 61	22q11.21	chr22:18186291-18607299(probes 230630:230638)    	chr22:18370619-18535888(probes 230633:230634)    	chr22:18191201-18994424(probes 230632:230653)    	1.4432e-07	 7.5166e-07		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	1	0	0	0	1	1	1	0	1	0	0	1	1	1	1	0	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	0	0	1	1	1	0	0	1	0	0	1	0	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	1	1	0	0	0	0	
Deletion Peak 62	22q13.33	chr22:50627301-50818468(probes 235480:235524)    	chr22:50731401-50759965(probes 235507:235512)    	chr22:41914501-50818468(probes 234194:235524)    	4.8509e-12	 4.1231e-11		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	0	0	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	1	0	1	1	1	1	0	1	0	1	0	1	0	1	1	0	1	0	1	0	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	0	0	1	1	1	0	1	0	1	1	1	0	0	1	1	1	1	1	1	
Deletion Peak 63	Xq23    	chrX:71610801-156040895(probes 240958:247721)    	chrX:114804213-115123199(probes 244237:244259)  	chrX:114823501-114867440(probes 244239:244240)  	0.25448	     0.2523		0: t>-0.25; 1: -0.25>t> -1.3; 2: t< -1.3	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	0	1	1	0	0	0	1	1	1	0	1	1	0	0	0	1	0	1	1	1	0	0	0	0	1	0	1	0	0	1	0	0	0	1	1	0	1	1	1	1	1	0	1	1	1	1	0	0	0	1	0	0	1	1	0	1	1	1	1	0	1	0	1	0	1	0	0	1	1	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	1	1	1	1	0	0	0	0	1	0	0	
Amplification Peak  1 - CN values	1p36.33 	chr1:1087301-1457099(probes 84:146)                 	chr1:1338501-1353899(probes 126:129)                	chr1:817401-3050744(probes 27:351)                   	0.002785	   0.016348		Actual Copy Change Given	0.73489	0.029728	0.31212	-0.1968	-0.50082	0.68937	1.2433	0.065255	0.32757	-0.87624	0.54628	-0.41934	0.14464	-0.5406	-0.68509	0.97034	0.12761	0.1816	-0.65403	-0.46363	-0.3091	-0.39125	-0.58955	-0.75547	-0.012971	0.1488	0.34843	0.1325	-0.4461	2.3985	0.029673	0.58652	-0.16808	0.6341	-0.27073	0.012938	-0.087098	0.88552	0.45781	0.62744	1.8758	0.4499	-0.63379	0.16893	0.28178	0.48237	-0.34974	-0.24407	1.3525	-0.092545	0.53153	0.087829	-0.77802	0.15786	0.15195	0.043491	1.6764	0.70812	-0.42349	-0.18406	0.14613	0.67394	-0.194	0.81658	1.192	0.6731	0.19445	0.15207	0.1247	1.5275	0.59793	0.54693	0.027322	0.10488	1.1314	0.38443	0.092743	0.58897	-0.16504	-0.42312	1.1474	0.37755	0.045704	-0.22876	-0.54088	0.055847	0.21846	0.55997	-0.28217	0.34744	0.61109	0.13675	-0.039951	-0.52714	0.11724	0.53752	0.67751	-0.052172	0.02153	0.088049	0.75844	-0.58581	0.048134	0.20307	0.2084	0.44385	0.28802	-0.087924	-0.42749	0.20049	0.3802	-0.081025	-0.65849	-0.53317	-0.7871	-0.22573	-0.6156	
Amplification Peak  2 - CN values	1p34.2  	chr1:37475801-43859662(probes 3462:3993)          	chr1:42536501-42751799(probes 3864:3888)          	chr1:41584801-43432749(probes 3810:3956)          	0.060139	    0.24186		Actual Copy Change Given	0.04351	0.029712	0.22673	0.57661	-0.043234	0.19051	0.099159	0.88552	0.63091	0.068276	-0.016544	0.18363	0.016492	0.6888	0.11466	0.53488	0.036633	0.2847	0.0049682	0.21914	0.30332	0.51129	-0.60125	0.88608	1.7908	0.023763	0.94057	0.075892	0.066993	0.59973	-0.0068574	0.20421	-0.08677	0.38786	0.026913	0.30625	0.35843	-0.032365	0.12908	0.57758	0.5213	0.29512	0.10674	0.064839	0.26622	0.4509	-0.12161	-0.27877	1.4007	0.16153	-0.32391	0.008425	0.036188	-0.26851	0.20194	-0.15028	1.4387	0.073292	0.22616	0.067776	0.0031195	-0.19173	0.2487	0.027165	1.0669	0.52747	0.10443	-0.0023674	0.068926	-0.67021	-0.10381	0.12579	0.025151	0.051408	0.58583	-0.054646	0.027582	0.089932	-0.15732	0.019403	0.0082004	0.050744	1.1052	0.22578	0.67785	0.076113	0.19593	0.14583	-0.046154	0.10991	-0.040344	-0.023	0.81262	0.046604	-0.4274	-0.015841	-0.027863	-0.25458	0.0093941	-0.05684	0.018013	0.12292	0.091031	0.080123	0.10192	0.17323	0.73632	0	-0.63213	-0.0048082	-0.013693	3.6569	0.7543	0.20082	0.10899	-0.26356	-0.61566	
Amplification Peak  3 - CN values	1q21.2  	chr1:150355807-150936391(probes 10982:11083)    	chr1:150577557-150579565(probes 11031:11032)    	chr1:149900501-152220154(probes 10880:11366)    	4.5229e-05	 4.5229e-05		Actual Copy Change Given	0.25346	-0.025931	0.21677	0.2556	1.9203	1.8508	0.11522	0.9531	1.3157	1.8732	1.1735	0.39743	0.72	0.040349	1.8855	0.2564	0.12935	0.35098	0.025419	-0.27097	1.0903	0.42035	1.9733	0.7778	0.092166	0.040409	-0.60264	0.078933	0.56385	0.72305	0.035309	0.19311	0.25987	1.2062	0.026913	0.8515	0.083203	0.4107	0.11972	1.1967	2.0455	0.82896	0.05731	2.4874	2.3472	0.57958	-0.0096806	0.0096588	2.3791	0.19181	1.5831	0.29315	0.06076	-0.074974	0.4551	0.22508	0.62954	0.086848	0.4584	0.37913	0.66324	0.59683	1.0233	1.0482	0.29833	0.82621	0.22104	0.15423	-0.13308	0.5766	1.5465	0.56895	0.016403	0.24673	0.49265	-0.16472	0.55653	0.61142	-0.0033693	0.43834	-0.011679	0.78268	0.088056	0.34788	0.033959	0.090338	0.76012	0.060725	-0.12163	0.80693	3.0787	-0.079776	0.98141	0.1838	0.75555	0.071216	-0.072221	0.24795	0.066907	0.15545	0.76054	0.22726	0.56324	0.10486	0.10385	0.1249	0.23745	0.56202	0.20533	0.55359	0.018711	1.4846	0.049322	0.47928	0.10247	0.91888	0.85364	
Amplification Peak  4 - CN values	2p25.1  	chr2:8029051-10610999(probes 21989:22172)          	chr2:9456901-9630499(probes 22081:22099)            	chr2:9456901-9660262(probes 22081:22102)            	0.20764	    0.20764		Actual Copy Change Given	0.80032	-0.73166	0.015637	0.17514	0.1428	-0.067093	0.090764	0.01655	0.080651	0.021778	0.94816	0.26493	0	1.2844	0.0046698	0.024505	-0.036741	0.24701	0.022908	1.1759	0.24477	0.048914	1.3656	0.83945	0.062407	-0.6182	-0.085132	0.92823	0.38709	-0.68256	0.03221	0.98664	0.40623	0.63106	0.011404	0.20804	0.21646	-0.36545	0.12788	-0.38953	1.2445	0.22199	0.019789	-0.2945	0.40424	0.38725	0.9397	0.61387	-0.072538	-0.26855	0.036569	0.043262	0.084003	-0.099093	0.0076194	-0.10408	0.38962	0.021833	0.24565	0.80191	0.013367	0.55168	1.0136	0.3814	0.55336	0.44188	0.35048	0.25809	0.063499	1.1771	0.29476	0.4632	0.046692	0.0037991	-0.47363	0.066333	0.36546	0.89887	0.29127	1.1938	0.073753	0.35199	0.59992	0.1091	0.056658	0.69374	0.67036	0.15835	-0.040168	0.23876	0.59641	0.029493	0.82203	0.65703	0.61144	0.40563	0.58596	0.63078	0.01155	0.072577	-0.71825	-0.25732	0.95784	-0.60668	-0.82284	0.21082	-0.012948	0.10023	0.70028	0.021413	-0.0017298	1.0222	0.07407	0.0040733	0.049165	3.6569	-0.023605	
Amplification Peak  5 - CN values	2q11.2  	chr2:97191101-97245699(probes 28237:28242)        	chr2:97192801-97245299(probes 28238:28241)        	chr2:97183501-97558499(probes 28233:28259)        	0.0003156	   0.002785		Actual Copy Change Given	0.31932	0.045976	0.015637	0.25238	-0.029546	0.19794	0.029328	0.027004	0.043358	0.064538	1.5202	0.29815	0.066239	0.62385	0.036385	0.56429	0.014738	0.10945	0.026282	0.11248	0.37408	0.048914	0.60578	0.11661	0.11448	0.022487	1.1621	0.046539	0.46953	-0.12178	0.026722	0.065099	1.2802	1.2074	0.011404	0.27675	0.015328	0.067957	0.17179	0.62714	0.60483	0.39213	0.10064	1.3752	1.3271	0.34068	-0.38671	0.1559	0.63087	-0.29168	0.071244	0.3244	0.12784	-0.064871	-0.26448	-0.076349	0.21941	0.033372	0.20178	1.3838	0.013367	0.55532	0.58806	-0.071489	-0.026432	0.44188	0.30213	0.14108	-0.013911	-0.030281	0.21025	0.10423	0.87944	-0.0014898	0.016796	0.10103	0.43512	0.70077	0.03101	-0.36674	-0.015986	0.99092	3.2713	0.1091	1.6718	0.034452	3.4279	0.15835	-0.0053286	0.0053854	0.68206	0.029493	0.32009	0.037451	0.042839	0.16072	-0.48368	-0.01369	0.86365	0.62352	0.044294	0.91112	1.7036	0.0085726	-0.74891	0.18719	0.024253	-0.58804	0.20564	0.37054	-0.0017298	0.58719	1.6005	0.0024708	0.022154	0.7352	-0.023605	
